arms_cluster_id,object_signature_cluster_id,mult_top,mult_right,mult_bottom,mult_left
100,272,1.5,3.6941927474965857,3.75,3.3058072525034143
100,733,1.25,3.2226597569555717,3.75,3.4440069097110944
100,734,1.25,3.3060529204000657,3.25,3.4439470795999343
100,2263,1.25,3.158090644133304,3.5,3.175242689200029
100,2341,1.25,2.372333133407591,2.5,2.627666866592409
101,1,1.75,5.327584786222875,4.5,3.0057485471104575
101,15,1.5,4.965925194088776,3.75,2.9090748059112244
101,113,1.5,5.003012923199509,4.5,2.996987076800491
102,1,1.75,4.080955432471208,3.75,3.2523779008621254
102,11,2.25,4.503063142973554,3.75,3.4969368570264456
102,34,2.0,4.535281193874333,4.0,3.464718806125667
103,1,2.0,3.862044577614714,3.5,3.471288755718619
103,34,2.0,4.491236625593881,3.75,4.133763374406119
104,1,1.5,2.942084942084942,3.0,3.057915057915058
104,15,1.5,2.973177423851391,3.0,3.026822576148609
104,58,1.5,3.0300130461683845,3.0,2.9699869538316155
104,113,1.5,2.781383284120735,3.5,3.051950049212599
105,1,1.5,3.1673319974123104,2.75,3.2076680025876896
105,15,1.75,3.015758702003549,2.75,2.984241297996451
105,113,1.5,2.8377478842994335,2.75,2.8289187823672326
106,1,1.5,3.191646900844596,3.5,3.47501976582207
106,15,1.5,3.084973172624681,3.25,3.248360160708652
106,25,1.25,2.6074768909253416,3.25,3.3925231090746584
106,34,1.5,3.5062887415259283,3.75,4.368711258474072
106,113,1.5,3.3065098728439057,3.75,3.6934901271560943
106,347,1.5,3.17370300707054,3.75,3.82629699292946
106,728,1.5,3.209774508156089,3.75,3.790225491843911
106,2341,1.25,3.0453570103704677,3.5,3.2879763229628653
107,1,1.5,2.2191677824397504,2.75,2.7391655508935835
107,7,1.5298157879975032,2.0,2.970184212002497,2.5
107,15,1.5,2.5454271734118614,3.25,2.9962394932548055
107,113,1.5,2.5311023676115147,3.25,3.010564299055152
107,734,1.5,2.6298234926780832,2.75,3.036843173988583
108,1,2.0,3.2428724098677773,4.5,4.340460923465557
109,1,4.057789921669541,3.25,4.067210078330459,3.25
110,1,1.7030104447160763,3.25,5.880322888617258,3.25
110,15,1.519347808352509,2.75,5.355652191647491,2.75
110,113,1.8177997527812115,4.25,9.182200247218788,4.0
111,1,3.5,9.51659570903205,5.0,3.23340429096795
112,1,1.568766582340964,2.25,2.931233417659036,2.25
112,15,1.5883264873459657,2.25,2.9116735126540343,2.25
112,34,2.0,3.5491375583810254,3.75,3.6383624416189746
112,58,1.410385427626665,2.0,2.589614572373335,2.0
113,1,2.6761750086282703,4.25,6.57382499137173,5.0
113,11,3.0,5.003357571118765,6.5,7.663309095547901
114,1,1.5577931640271787,2.5,3.4422068359728213,2.5
114,7,1.5,2.480658892875684,2.75,2.47767444045765
114,15,1.5681749350113994,2.5,3.1818250649886006,2.25
114,34,1.75,3.64480744805625,3.75,3.688525885277083
114,113,1.4789087446081453,2.5,3.5210912553918545,2.5
