ihp_cluster,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_525
394,37.0,60.0,3.0,11.0,46.0,18.0,44.0,47.0,29.0,29.0,24.0,26.0,26.0,25.0,4.0,0.0,0.0
395,7.0,9.0,5.0,7.0,13.0,4.0,24.0,5.0,4.0,14.0,5.0,11.0,5.0,4.0,1.0,0.0,0.0
396,10.0,28.0,0.0,1.0,31.0,0.0,9.0,14.0,10.0,12.0,10.0,2.0,10.0,9.0,1.0,0.0,0.0
397,133.0,46.0,77.0,126.0,72.0,20.0,245.0,27.0,16.0,98.0,24.0,68.0,10.0,56.0,30.0,0.0,0.0
398,1.0,4.0,0.0,1.0,4.0,1.0,4.0,4.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0
399,21.0,8.0,12.0,20.0,10.0,6.0,27.0,2.0,7.0,16.0,7.0,10.0,2.0,10.0,11.0,0.0,0.0
400,12.0,22.0,6.0,3.0,10.0,3.0,4.0,10.0,12.0,5.0,7.0,4.0,13.0,4.0,2.0,0.0,0.0
401,8.0,13.0,3.0,5.0,13.0,4.0,12.0,6.0,7.0,3.0,6.0,3.0,10.0,2.0,3.0,0.0,0.0
402,28.0,43.0,8.0,4.0,33.0,13.0,14.0,32.0,19.0,14.0,10.0,18.0,27.0,18.0,9.0,0.0,0.0
403,10.0,11.0,4.0,6.0,10.0,5.0,23.0,7.0,3.0,7.0,2.0,12.0,5.0,9.0,6.0,0.0,0.0
404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
405,45.0,35.0,35.0,50.0,47.0,7.0,128.0,22.0,12.0,33.0,23.0,38.0,9.0,25.0,16.0,0.0,0.0
406,48.0,17.0,18.0,22.0,35.0,10.0,63.0,17.0,13.0,33.0,19.0,26.0,15.0,17.0,11.0,0.0,0.0
407,13.0,5.0,8.0,7.0,3.0,2.0,22.0,6.0,5.0,7.0,4.0,13.0,8.0,4.0,14.0,0.0,0.0
408,4.0,21.0,2.0,3.0,22.0,4.0,8.0,19.0,13.0,5.0,7.0,3.0,12.0,6.0,2.0,0.0,0.0
409,23.0,23.0,17.0,29.0,19.0,9.0,58.0,18.0,12.0,31.0,12.0,20.0,7.0,16.0,10.0,0.0,0.0
410,16.0,11.0,8.0,8.0,16.0,3.0,24.0,5.0,10.0,28.0,9.0,9.0,2.0,3.0,3.0,0.0,0.0
411,4.0,8.0,3.0,4.0,9.0,2.0,22.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0
412,20.0,21.0,6.0,4.0,27.0,10.0,26.0,19.0,13.0,17.0,11.0,24.0,15.0,9.0,8.0,0.0,0.0
413,4.0,10.0,0.0,0.0,6.0,0.0,3.0,3.0,4.0,7.0,5.0,4.0,4.0,8.0,0.0,0.0,0.0
414,6.0,6.0,1.0,2.0,6.0,1.0,5.0,4.0,0.0,0.0,4.0,3.0,1.0,5.0,2.0,0.0,0.0
415,2.0,14.0,1.0,4.0,9.0,2.0,1.0,4.0,5.0,5.0,2.0,7.0,3.0,4.0,4.0,0.0,0.0
416,11.0,48.0,7.0,15.0,43.0,6.0,25.0,38.0,13.0,10.0,18.0,16.0,31.0,22.0,6.0,0.0,0.0
417,6.0,14.0,1.0,0.0,14.0,5.0,6.0,10.0,3.0,4.0,9.0,1.0,13.0,1.0,1.0,0.0,0.0
418,8.0,25.0,0.0,5.0,17.0,5.0,6.0,6.0,6.0,5.0,8.0,2.0,8.0,3.0,3.0,0.0,0.0
419,16.0,50.0,9.0,7.0,38.0,20.0,9.0,50.0,16.0,13.0,16.0,19.0,34.0,20.0,11.0,0.0,0.0
420,9.0,21.0,5.0,5.0,15.0,3.0,8.0,9.0,12.0,1.0,9.0,4.0,10.0,7.0,3.0,0.0,0.0
421,6.0,9.0,2.0,1.0,6.0,2.0,7.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0
422,54.0,80.0,10.0,11.0,63.0,23.0,49.0,60.0,34.0,39.0,22.0,38.0,42.0,36.0,9.0,0.0,0.0
423,4.0,3.0,1.0,5.0,7.0,0.0,10.0,1.0,0.0,5.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0
424,4.0,12.0,1.0,2.0,8.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0
425,6.0,4.0,4.0,5.0,9.0,5.0,14.0,1.0,4.0,10.0,3.0,7.0,2.0,4.0,3.0,0.0,0.0
426,15.0,63.0,10.0,8.0,53.0,24.0,24.0,47.0,23.0,22.0,31.0,19.0,40.0,21.0,8.0,0.0,0.0
427,30.0,20.0,24.0,30.0,25.0,11.0,40.0,17.0,13.0,32.0,25.0,23.0,18.0,15.0,13.0,0.0,0.0
428,6.0,6.0,1.0,4.0,18.0,1.0,29.0,0.0,5.0,15.0,9.0,8.0,7.0,5.0,2.0,0.0,0.0
429,10.0,24.0,3.0,3.0,13.0,8.0,4.0,12.0,12.0,2.0,9.0,6.0,12.0,8.0,0.0,0.0,0.0
430,68.0,85.0,29.0,28.0,108.0,19.0,82.0,59.0,40.0,36.0,32.0,41.0,42.0,52.0,11.0,0.0,0.0
431,21.0,5.0,11.0,19.0,20.0,5.0,18.0,2.0,3.0,14.0,9.0,11.0,2.0,5.0,5.0,0.0,0.0
432,2.0,1.0,3.0,0.0,2.0,0.0,7.0,0.0,1.0,3.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0
433,6.0,11.0,3.0,4.0,8.0,2.0,18.0,2.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0
434,23.0,17.0,8.0,7.0,20.0,4.0,25.0,8.0,13.0,12.0,16.0,13.0,12.0,15.0,4.0,0.0,0.0
435,14.0,8.0,3.0,2.0,25.0,4.0,25.0,1.0,7.0,17.0,4.0,5.0,2.0,8.0,1.0,0.0,0.0
436,5.0,13.0,5.0,6.0,7.0,1.0,25.0,6.0,3.0,10.0,7.0,7.0,4.0,4.0,3.0,0.0,0.0
437,6.0,13.0,1.0,2.0,28.0,1.0,2.0,12.0,7.0,20.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0
438,18.0,21.0,5.0,3.0,23.0,10.0,23.0,14.0,5.0,11.0,14.0,13.0,11.0,7.0,6.0,0.0,0.0
439,6.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
440,33.0,26.0,5.0,10.0,19.0,13.0,22.0,13.0,13.0,10.0,7.0,12.0,11.0,11.0,6.0,0.0,0.0
441,6.0,2.0,4.0,3.0,3.0,0.0,8.0,0.0,1.0,11.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
443,4.0,4.0,2.0,2.0,3.0,1.0,12.0,2.0,1.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0
444,12.0,31.0,11.0,7.0,24.0,7.0,23.0,21.0,9.0,22.0,15.0,9.0,28.0,10.0,2.0,0.0,0.0
445,30.0,90.0,10.0,20.0,63.0,16.0,51.0,39.0,28.0,36.0,22.0,18.0,33.0,24.0,11.0,0.0,0.0
446,8.0,31.0,2.0,0.0,20.0,6.0,5.0,9.0,8.0,3.0,5.0,4.0,5.0,9.0,0.0,0.0,0.0
447,23.0,18.0,7.0,2.0,22.0,10.0,27.0,12.0,10.0,8.0,21.0,5.0,9.0,9.0,9.0,0.0,0.0
448,12.0,19.0,3.0,8.0,15.0,8.0,19.0,14.0,6.0,11.0,10.0,8.0,5.0,3.0,2.0,0.0,0.0
449,5.0,15.0,1.0,0.0,13.0,1.0,1.0,2.0,5.0,1.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0
450,11.0,8.0,6.0,8.0,19.0,2.0,20.0,7.0,3.0,9.0,7.0,1.0,5.0,5.0,3.0,0.0,0.0
451,26.0,14.0,15.0,21.0,22.0,6.0,38.0,12.0,16.0,20.0,17.0,19.0,9.0,9.0,16.0,0.0,0.0
452,12.0,5.0,5.0,6.0,5.0,4.0,16.0,1.0,2.0,14.0,7.0,12.0,5.0,2.0,13.0,0.0,0.0
453,44.0,28.0,28.0,34.0,31.0,10.0,76.0,12.0,18.0,45.0,20.0,30.0,8.0,13.0,21.0,0.0,0.0
454,16.0,57.0,3.0,10.0,37.0,10.0,23.0,29.0,13.0,11.0,20.0,4.0,20.0,17.0,11.0,0.0,0.0
455,22.0,11.0,10.0,12.0,18.0,4.0,25.0,4.0,5.0,9.0,8.0,11.0,3.0,7.0,9.0,0.0,0.0
456,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
457,6.0,14.0,3.0,0.0,8.0,3.0,9.0,6.0,7.0,2.0,4.0,3.0,2.0,3.0,4.0,0.0,0.0
458,8.0,7.0,2.0,8.0,5.0,1.0,16.0,3.0,1.0,11.0,4.0,6.0,0.0,2.0,6.0,0.0,0.0
459,9.0,5.0,5.0,6.0,10.0,1.0,11.0,4.0,4.0,9.0,4.0,2.0,4.0,3.0,2.0,0.0,0.0
460,6.0,30.0,2.0,5.0,11.0,1.0,2.0,19.0,4.0,5.0,7.0,7.0,11.0,1.0,3.0,0.0,0.0
461,21.0,43.0,3.0,10.0,29.0,17.0,25.0,29.0,23.0,17.0,17.0,10.0,23.0,16.0,3.0,0.0,0.0
462,13.0,6.0,5.0,5.0,7.0,1.0,23.0,7.0,0.0,11.0,3.0,7.0,2.0,7.0,2.0,0.0,0.0
463,8.0,19.0,2.0,1.0,12.0,0.0,8.0,5.0,5.0,6.0,8.0,3.0,8.0,5.0,2.0,0.0,0.0
464,9.0,15.0,4.0,3.0,10.0,3.0,7.0,3.0,4.0,6.0,17.0,3.0,6.0,3.0,1.0,0.0,0.0
465,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
466,12.0,11.0,0.0,2.0,9.0,1.0,5.0,5.0,3.0,4.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0
467,4.0,16.0,0.0,1.0,10.0,3.0,6.0,8.0,2.0,7.0,9.0,2.0,7.0,7.0,0.0,0.0,0.0
468,48.0,21.0,42.0,76.0,45.0,11.0,114.0,9.0,12.0,64.0,16.0,38.0,7.0,27.0,32.0,0.0,0.0
469,58.0,117.0,11.0,14.0,122.0,34.0,53.0,79.0,47.0,39.0,45.0,49.0,45.0,39.0,9.0,0.0,0.0
470,8.0,12.0,0.0,3.0,11.0,0.0,15.0,6.0,4.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0
471,44.0,36.0,40.0,40.0,39.0,11.0,90.0,37.0,15.0,52.0,21.0,28.0,17.0,22.0,12.0,0.0,0.0
472,15.0,26.0,4.0,11.0,27.0,5.0,55.0,12.0,8.0,19.0,15.0,8.0,12.0,13.0,5.0,0.0,0.0
473,48.0,56.0,27.0,36.0,62.0,19.0,74.0,23.0,18.0,54.0,22.0,25.0,15.0,27.0,21.0,0.0,0.0
474,8.0,9.0,2.0,1.0,10.0,2.0,9.0,7.0,5.0,6.0,8.0,2.0,7.0,5.0,0.0,0.0,0.0
475,60.0,16.0,47.0,64.0,63.0,7.0,102.0,7.0,17.0,70.0,21.0,41.0,7.0,22.0,51.0,0.0,0.0
476,6.0,2.0,7.0,1.0,7.0,0.0,10.0,6.0,2.0,13.0,3.0,4.0,3.0,4.0,1.0,0.0,0.0
477,11.0,9.0,4.0,11.0,15.0,4.0,31.0,8.0,5.0,20.0,8.0,11.0,7.0,17.0,6.0,0.0,0.0
478,56.0,33.0,48.0,62.0,45.0,10.0,97.0,21.0,11.0,42.0,24.0,39.0,14.0,34.0,37.0,0.0,0.0
479,42.0,14.0,36.0,48.0,22.0,5.0,55.0,7.0,13.0,19.0,11.0,33.0,6.0,20.0,28.0,0.0,0.0
480,3.0,6.0,0.0,1.0,2.0,1.0,0.0,9.0,4.0,0.0,4.0,1.0,8.0,2.0,0.0,0.0,0.0
481,8.0,7.0,3.0,7.0,12.0,1.0,12.0,9.0,2.0,5.0,3.0,4.0,4.0,5.0,5.0,0.0,0.0
482,17.0,6.0,13.0,20.0,15.0,3.0,21.0,7.0,6.0,27.0,5.0,8.0,2.0,11.0,8.0,0.0,0.0
483,1.0,9.0,0.0,1.0,5.0,2.0,3.0,4.0,6.0,3.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0
484,2.0,5.0,2.0,7.0,13.0,2.0,37.0,1.0,0.0,18.0,2.0,7.0,2.0,5.0,2.0,0.0,0.0
485,31.0,20.0,23.0,48.0,30.0,10.0,56.0,9.0,14.0,34.0,16.0,31.0,9.0,24.0,18.0,0.0,0.0
486,38.0,34.0,27.0,27.0,47.0,16.0,72.0,20.0,17.0,49.0,12.0,34.0,14.0,22.0,22.0,0.0,0.0
487,42.0,34.0,14.0,16.0,26.0,2.0,40.0,13.0,6.0,34.0,13.0,13.0,10.0,10.0,17.0,0.0,0.0
488,16.0,8.0,4.0,2.0,17.0,4.0,49.0,5.0,5.0,21.0,2.0,3.0,2.0,24.0,3.0,0.0,0.0
489,40.0,15.0,33.0,33.0,36.0,2.0,80.0,6.0,10.0,36.0,10.0,23.0,5.0,16.0,13.0,0.0,0.0
490,6.0,15.0,3.0,3.0,6.0,3.0,5.0,6.0,6.0,7.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0
491,13.0,42.0,4.0,5.0,27.0,12.0,20.0,16.0,14.0,12.0,16.0,6.0,18.0,10.0,2.0,0.0,0.0
492,15.0,35.0,1.0,1.0,49.0,11.0,13.0,27.0,14.0,21.0,9.0,5.0,13.0,17.0,1.0,0.0,0.0
493,8.0,6.0,1.0,4.0,4.0,3.0,22.0,1.0,2.0,12.0,0.0,3.0,2.0,6.0,2.0,0.0,0.0
494,12.0,6.0,13.0,16.0,5.0,3.0,26.0,6.0,6.0,18.0,8.0,14.0,2.0,8.0,4.0,0.0,0.0
495,9.0,47.0,1.0,3.0,38.0,2.0,6.0,22.0,31.0,6.0,21.0,4.0,22.0,12.0,5.0,0.0,0.0
496,88.0,37.0,54.0,118.0,67.0,17.0,184.0,30.0,15.0,88.0,31.0,59.0,16.0,39.0,52.0,0.0,0.0
497,31.0,44.0,6.0,15.0,37.0,5.0,37.0,23.0,17.0,20.0,20.0,11.0,29.0,15.0,10.0,0.0,0.0
498,1.0,7.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
499,2.0,0.0,2.0,1.0,8.0,0.0,4.0,0.0,0.0,7.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0
500,5.0,1.0,3.0,2.0,4.0,1.0,7.0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0
501,10.0,27.0,0.0,2.0,35.0,6.0,7.0,21.0,10.0,10.0,20.0,3.0,24.0,9.0,0.0,0.0,0.0
502,24.0,18.0,9.0,13.0,26.0,8.0,42.0,8.0,5.0,17.0,12.0,10.0,7.0,8.0,12.0,0.0,0.0
503,6.0,28.0,3.0,2.0,14.0,4.0,2.0,13.0,11.0,9.0,10.0,2.0,14.0,7.0,2.0,0.0,0.0
504,12.0,17.0,9.0,6.0,18.0,2.0,12.0,7.0,5.0,12.0,9.0,6.0,11.0,10.0,3.0,0.0,0.0
505,43.0,32.0,31.0,29.0,50.0,15.0,66.0,21.0,14.0,34.0,12.0,32.0,20.0,31.0,21.0,0.0,0.0
506,5.0,5.0,1.0,0.0,9.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
507,11.0,40.0,2.0,4.0,21.0,11.0,11.0,16.0,16.0,2.0,8.0,4.0,17.0,9.0,1.0,0.0,0.0
508,5.0,2.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
509,7.0,19.0,2.0,0.0,10.0,2.0,2.0,7.0,4.0,8.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0
510,4.0,19.0,0.0,5.0,7.0,4.0,1.0,9.0,4.0,3.0,4.0,4.0,6.0,7.0,2.0,0.0,0.0
511,10.0,23.0,6.0,5.0,17.0,8.0,10.0,9.0,7.0,12.0,10.0,8.0,8.0,13.0,5.0,0.0,0.0
512,6.0,21.0,3.0,3.0,11.0,1.0,11.0,6.0,3.0,7.0,4.0,0.0,6.0,3.0,0.0,0.0,0.0
513,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
514,47.0,70.0,40.0,51.0,86.0,19.0,111.0,39.0,19.0,45.0,22.0,45.0,38.0,45.0,37.0,0.0,0.0
515,12.0,30.0,7.0,5.0,20.0,5.0,10.0,7.0,10.0,9.0,10.0,8.0,22.0,8.0,0.0,0.0,0.0
516,18.0,15.0,8.0,12.0,16.0,6.0,23.0,8.0,5.0,22.0,7.0,14.0,3.0,16.0,10.0,0.0,0.0
517,9.0,9.0,1.0,2.0,9.0,2.0,6.0,6.0,5.0,2.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0
518,11.0,7.0,4.0,5.0,12.0,4.0,19.0,17.0,4.0,18.0,6.0,5.0,7.0,11.0,4.0,0.0,0.0
519,7.0,9.0,3.0,8.0,12.0,0.0,53.0,5.0,5.0,15.0,1.0,8.0,2.0,4.0,2.0,0.0,0.0
520,9.0,33.0,2.0,2.0,15.0,9.0,9.0,12.0,7.0,6.0,12.0,1.0,17.0,6.0,1.0,0.0,0.0
521,16.0,7.0,4.0,8.0,17.0,4.0,16.0,6.0,7.0,12.0,6.0,3.0,6.0,5.0,5.0,0.0,0.0
522,14.0,25.0,0.0,2.0,28.0,4.0,13.0,8.0,7.0,9.0,7.0,0.0,4.0,9.0,1.0,0.0,0.0
523,5.0,4.0,3.0,5.0,10.0,1.0,33.0,6.0,7.0,13.0,3.0,5.0,0.0,5.0,2.0,0.0,0.0
524,25.0,34.0,14.0,20.0,31.0,6.0,36.0,10.0,13.0,28.0,13.0,29.0,13.0,12.0,10.0,0.0,0.0
525,4.0,3.0,1.0,11.0,2.0,5.0,6.0,6.0,5.0,7.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0
526,21.0,27.0,7.0,5.0,27.0,10.0,37.0,14.0,8.0,10.0,16.0,14.0,14.0,12.0,3.0,0.0,0.0
527,4.0,13.0,0.0,0.0,2.0,2.0,1.0,5.0,6.0,5.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0
528,31.0,53.0,5.0,9.0,40.0,18.0,25.0,49.0,24.0,13.0,32.0,12.0,31.0,25.0,6.0,0.0,0.0
529,46.0,100.0,30.0,30.0,84.0,36.0,78.0,62.0,34.0,39.0,27.0,25.0,42.0,46.0,14.0,0.0,0.0
530,8.0,12.0,8.0,9.0,14.0,6.0,13.0,4.0,9.0,12.0,7.0,4.0,5.0,8.0,4.0,0.0,0.0
531,17.0,53.0,2.0,3.0,33.0,12.0,9.0,41.0,19.0,16.0,14.0,13.0,28.0,23.0,3.0,0.0,0.0
532,11.0,9.0,6.0,4.0,8.0,2.0,17.0,5.0,4.0,6.0,2.0,7.0,3.0,3.0,3.0,0.0,0.0
533,1.0,1.0,1.0,1.0,4.0,0.0,9.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
534,45.0,22.0,22.0,27.0,32.0,14.0,52.0,11.0,13.0,45.0,13.0,24.0,3.0,30.0,23.0,0.0,0.0
535,10.0,45.0,9.0,10.0,27.0,11.0,31.0,35.0,16.0,13.0,22.0,12.0,23.0,16.0,10.0,0.0,0.0
536,20.0,16.0,11.0,21.0,24.0,4.0,43.0,12.0,8.0,23.0,15.0,25.0,8.0,17.0,11.0,0.0,0.0
537,19.0,45.0,3.0,5.0,23.0,9.0,11.0,14.0,9.0,6.0,10.0,8.0,12.0,16.0,1.0,0.0,0.0
538,24.0,44.0,4.0,8.0,35.0,7.0,13.0,19.0,11.0,18.0,15.0,8.0,22.0,8.0,3.0,0.0,0.0
539,22.0,13.0,11.0,12.0,14.0,3.0,27.0,6.0,3.0,14.0,10.0,12.0,4.0,16.0,10.0,0.0,0.0
540,1.0,2.0,1.0,1.0,0.0,0.0,3.0,8.0,0.0,12.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0
541,3.0,3.0,2.0,4.0,3.0,1.0,9.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
542,16.0,25.0,4.0,9.0,24.0,8.0,34.0,6.0,7.0,13.0,11.0,10.0,8.0,9.0,5.0,0.0,0.0
543,10.0,18.0,4.0,2.0,23.0,8.0,9.0,10.0,8.0,6.0,7.0,5.0,10.0,12.0,2.0,0.0,0.0
544,26.0,16.0,12.0,7.0,8.0,1.0,33.0,8.0,5.0,9.0,4.0,5.0,3.0,10.0,7.0,0.0,0.0
545,29.0,9.0,10.0,15.0,13.0,5.0,26.0,14.0,8.0,2.0,3.0,11.0,3.0,12.0,10.0,0.0,0.0
546,29.0,78.0,19.0,11.0,56.0,39.0,36.0,75.0,36.0,31.0,31.0,35.0,52.0,34.0,11.0,0.0,0.0
547,36.0,19.0,21.0,28.0,36.0,13.0,53.0,12.0,8.0,23.0,15.0,33.0,9.0,9.0,17.0,0.0,0.0
548,21.0,57.0,8.0,4.0,52.0,16.0,25.0,40.0,20.0,16.0,20.0,15.0,20.0,25.0,5.0,0.0,0.0
549,8.0,12.0,3.0,1.0,11.0,1.0,15.0,7.0,6.0,10.0,2.0,0.0,4.0,4.0,5.0,0.0,0.0
550,31.0,25.0,24.0,41.0,33.0,3.0,56.0,13.0,12.0,34.0,20.0,12.0,9.0,9.0,11.0,0.0,0.0
551,24.0,35.0,12.0,17.0,37.0,14.0,39.0,28.0,13.0,20.0,17.0,10.0,8.0,19.0,5.0,0.0,0.0
552,16.0,32.0,6.0,10.0,48.0,5.0,35.0,18.0,15.0,19.0,11.0,7.0,17.0,19.0,6.0,0.0,0.0
553,22.0,40.0,9.0,8.0,24.0,12.0,19.0,20.0,16.0,16.0,16.0,14.0,13.0,18.0,3.0,0.0,0.0
554,19.0,17.0,9.0,20.0,25.0,7.0,52.0,7.0,6.0,22.0,9.0,5.0,5.0,4.0,11.0,0.0,0.0
555,3.0,5.0,0.0,2.0,6.0,1.0,16.0,1.0,5.0,2.0,6.0,6.0,2.0,5.0,1.0,0.0,0.0
556,5.0,3.0,3.0,4.0,10.0,5.0,19.0,3.0,4.0,6.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0
557,13.0,26.0,1.0,1.0,23.0,5.0,11.0,23.0,9.0,15.0,10.0,3.0,11.0,18.0,0.0,0.0,0.0
558,8.0,6.0,4.0,9.0,12.0,3.0,30.0,4.0,2.0,11.0,1.0,3.0,7.0,8.0,4.0,0.0,0.0
559,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
560,20.0,21.0,10.0,10.0,29.0,11.0,31.0,9.0,17.0,20.0,8.0,19.0,12.0,11.0,6.0,0.0,0.0
561,5.0,3.0,1.0,1.0,6.0,1.0,3.0,0.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0
562,11.0,16.0,2.0,1.0,8.0,3.0,4.0,9.0,2.0,1.0,6.0,4.0,7.0,2.0,3.0,0.0,0.0
563,19.0,43.0,7.0,5.0,22.0,16.0,4.0,35.0,21.0,8.0,15.0,12.0,16.0,16.0,6.0,0.0,0.0
564,2.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,20.0,14.0,13.0,17.0,19.0,4.0,37.0,10.0,4.0,25.0,13.0,18.0,4.0,9.0,23.0,0.0,0.0
566,18.0,59.0,8.0,11.0,35.0,14.0,18.0,35.0,14.0,22.0,19.0,18.0,22.0,11.0,1.0,0.0,0.0
567,9.0,4.0,1.0,10.0,7.0,2.0,25.0,3.0,4.0,8.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0
568,2.0,2.0,0.0,2.0,4.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
569,42.0,62.0,30.0,29.0,34.0,13.0,48.0,28.0,14.0,35.0,18.0,23.0,17.0,14.0,20.0,0.0,0.0
570,15.0,37.0,5.0,2.0,35.0,6.0,15.0,23.0,11.0,14.0,15.0,4.0,15.0,5.0,5.0,0.0,0.0
571,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
573,4.0,8.0,1.0,5.0,11.0,4.0,1.0,12.0,7.0,6.0,9.0,0.0,13.0,1.0,3.0,0.0,0.0
574,1.0,3.0,2.0,1.0,5.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
575,5.0,17.0,0.0,0.0,14.0,0.0,5.0,5.0,11.0,0.0,4.0,4.0,7.0,5.0,0.0,0.0,0.0
576,10.0,24.0,9.0,5.0,22.0,4.0,25.0,14.0,9.0,24.0,7.0,15.0,4.0,12.0,5.0,0.0,0.0
577,36.0,14.0,35.0,27.0,31.0,8.0,107.0,7.0,9.0,36.0,19.0,23.0,3.0,19.0,8.0,0.0,0.0
578,3.0,4.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
579,84.0,49.0,63.0,110.0,74.0,17.0,146.0,29.0,34.0,102.0,29.0,76.0,19.0,38.0,40.0,0.0,0.0
580,15.0,43.0,1.0,4.0,22.0,15.0,9.0,46.0,26.0,5.0,23.0,7.0,28.0,10.0,5.0,0.0,0.0
581,5.0,8.0,6.0,5.0,6.0,4.0,8.0,4.0,5.0,10.0,7.0,5.0,3.0,5.0,3.0,0.0,0.0
582,8.0,7.0,2.0,6.0,14.0,2.0,22.0,4.0,4.0,7.0,5.0,3.0,0.0,5.0,2.0,0.0,0.0
583,3.0,14.0,7.0,3.0,5.0,1.0,15.0,6.0,3.0,4.0,2.0,1.0,6.0,3.0,2.0,0.0,0.0
584,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,8.0,22.0,1.0,5.0,11.0,4.0,9.0,14.0,1.0,5.0,7.0,2.0,8.0,4.0,0.0,0.0,0.0
586,6.0,2.0,4.0,9.0,6.0,0.0,28.0,1.0,5.0,13.0,2.0,8.0,3.0,5.0,2.0,0.0,0.0
587,29.0,69.0,9.0,14.0,38.0,23.0,26.0,52.0,35.0,27.0,36.0,10.0,41.0,17.0,7.0,0.0,0.0
588,27.0,27.0,16.0,14.0,36.0,14.0,28.0,18.0,11.0,21.0,11.0,14.0,16.0,14.0,12.0,0.0,0.0
589,29.0,25.0,14.0,19.0,34.0,12.0,36.0,23.0,9.0,27.0,17.0,27.0,22.0,15.0,11.0,0.0,0.0
590,4.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,4.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0
591,7.0,20.0,0.0,0.0,10.0,0.0,3.0,4.0,7.0,2.0,8.0,1.0,12.0,5.0,0.0,0.0,0.0
