"cluster_id","COUNT(image_id)","slot_signature_n_objects","slot_signature_token"
332,412,1,0,0,0,0,0,0,0,0,60
333,3,4,41,25,0,0,0,0,26,26,0
334,32,3,60,67,0,0,0,0,0,44,0
335,348,1,0,8,0,0,0,0,0,0,0
336,189,3,73,73,0,0,0,0,0,59,0
337,42,4,45,45,0,0,0,47,47,0,0
338,43,2,0,0,0,0,0,49,0,49,0
339,1568,4,57,57,0,0,0,67,67,0,0
340,24,4,60,67,0,0,0,41,0,56,0
341,172,3,56,67,0,0,0,0,0,63,0
342,630,2,67,57,0,0,0,0,0,0,0
343,5513,3,67,67,92,0,0,0,0,0,0
344,52,3,41,56,0,0,0,0,0,56,0
345,2209,1,25,0,0,0,0,0,0,0,0
346,2,3,54,54,0,0,0,0,0,0,26
693,6025,1,86,0,0,0,0,0,0,0,0
694,2803,2,0,0,0,0,0,0,0,56,56
695,547,3,41,67,0,0,0,0,27,0,0
696,8,3,52,52,0,0,0,0,0,56,0
697,585,2,56,60,0,0,0,0,0,0,0
698,649,2,58,67,0,0,0,0,0,0,0
699,10531,2,67,63,0,0,0,0,0,0,0
700,2313,2,0,0,0,0,0,0,24,24,0
701,326,3,0,0,0,0,0,24,24,24,0
702,499,4,1,1,0,0,0,0,24,24,0
703,1908,2,98,98,0,0,0,0,0,0,0
704,1136,1,59,0,0,0,0,0,0,0,0
705,187,4,59,59,0,0,0,63,63,0,0
706,1,3,59,41,0,0,0,0,0,41,0
707,1,4,100,39,0,0,0,0,0,45,60
708,13,3,67,41,0,0,0,0,0,59,0
709,40,3,59,59,0,0,0,0,0,45,0
710,2001,1,0,55,0,0,0,0,0,0,0
711,27,2,55,54,0,0,0,0,0,0,0
712,240,2,60,58,0,0,0,0,0,0,0
713,371,3,56,56,0,0,0,0,67,0,0
714,1,3,60,26,0,0,0,0,0,44,0
715,178,3,73,67,0,0,0,0,0,63,0
716,2,3,67,83,0,0,0,0,0,56,0
717,198,4,41,67,0,0,0,0,63,63,0
718,1235,2,41,0,0,0,0,0,27,0,0
719,799,2,6,6,0,0,0,0,0,0,0
720,48,2,67,0,0,0,0,0,24,0,0
721,3043,1,28,0,0,0,0,0,0,0,0
722,8,2,58,54,0,0,0,0,0,0,0
723,1095,1,0,0,0,0,0,0,0,0,58
724,21,2,0,0,0,0,0,73,0,0,73
725,2188,2,0,41,0,0,0,0,27,0,0
726,983,2,83,26,0,0,0,0,0,0,0
727,277,1,0,0,0,0,0,0,0,0,57
728,1099,2,52,52,0,0,0,0,0,0,0
729,7,3,5,5,0,0,0,0,26,0,0
730,1671,1,0,0,0,0,0,0,67,0,0
731,468,1,102,0,0,0,0,0,0,0,0
732,17,2,16,0,0,0,0,0,13,0,0
733,1748,1,0,0,0,0,0,0,0,0,56
734,1,4,39,26,0,0,0,0,26,26,0
735,5169,1,39,0,0,0,0,0,0,0,0
736,61,4,28,28,0,0,0,0,0,59,59
737,1745,3,56,56,0,0,0,0,0,63,0
738,3322,1,0,97,0,0,0,0,0,0,0
739,983,1,0,0,0,0,0,0,0,0,28
740,1725,1,0,37,0,0,0,0,0,0,0
741,423,2,0,0,0,0,0,27,27,0,0
742,289,1,0,14,0,0,0,0,0,0,0
743,7052,2,55,55,0,0,0,0,0,0,0
744,3812,1,0,28,0,0,0,0,0,0,0
745,362,4,24,24,0,0,0,67,67,0,0
746,34,2,26,0,92,0,0,0,0,0,0
747,1124,1,0,62,0,0,0,0,0,0,0
748,486,1,0,50,0,0,0,0,0,0,0
749,67,2,47,0,0,0,0,0,0,47,0
750,2195,2,0,0,0,0,0,0,26,26,0
751,17,3,53,53,0,0,0,0,0,56,0
752,47,1,0,0,0,0,0,54,0,0,0
753,171,2,47,49,0,0,0,0,0,0,0
754,21,3,67,60,0,0,0,0,0,44,0
755,1,2,0,0,0,0,0,42,0,0,67
756,1,4,1,1,0,0,0,0,27,105,0
757,225,4,57,57,0,0,0,41,0,63,0
758,25369,2,83,83,0,0,0,0,0,0,0
759,17,4,41,44,0,0,0,45,0,45,0
760,1,4,63,24,0,0,0,67,67,0,0
761,1,4,60,42,0,0,0,0,48,24,0
762,1,5,60,67,0,0,0,0,24,24,24
763,204,2,25,67,0,0,0,0,0,0,0
764,671,4,67,67,0,0,0,0,0,56,56
765,1751,2,72,72,0,0,0,0,0,0,0
766,2,3,69,69,0,0,0,0,0,50,0
767,821,2,44,44,0,0,0,0,0,0,0
768,1,4,58,41,0,0,0,52,0,52,0
769,32,3,47,47,47,0,0,0,0,0,0
770,2,4,24,56,0,0,0,0,13,0,60
771,3,4,56,67,0,0,0,0,0,24,24
772,1,4,57,57,0,0,0,26,0,56,0
773,23,4,26,26,0,0,0,24,24,0,0
774,2362,1,60,0,0,0,0,0,0,0,0
775,7945,2,39,39,0,0,0,0,0,0,0
776,331,2,41,39,0,0,0,0,0,0,0
777,4,5,60,60,0,0,0,67,95,63,0
778,815,3,0,67,0,0,0,0,26,26,0
779,215,2,28,26,0,0,0,0,0,0,0
780,6,4,60,60,0,0,0,0,67,44,0
