cluster_key,cluster_id,pose_id,topic_id,input_csv,output_folder,input_ct_from_filename,input_csv_rows,ct_matches_csv,output_rows,loss_count,retention_pct,flagged_low_output,anchor_stuck,no_output_folder,multiple_runs,run_count,log_rows_total,log_rows_saved,log_skip_face,log_rows_write_failed,log_cache_hits,log_cache_misses,log_exclude_rows_before,log_exclude_dropped,log_dedupe_confirmed_dupes
c156_p28_t0,c156,p28,t0,df_sorted_c156_p28_t0_ct134.csv,clustercc156_p28_t0_1779803703.83424,134,134,True,6,128,4.5,False,False,False,False,1,,,,,,,,,
c156_p34_t0,c156,p34,t0,df_sorted_c156_p34_t0_ct144.csv,clustercc156_p34_t0_1779803712.748151,144,144,True,6,138,4.2,False,False,False,False,1,,,,,,,,,
c156_p58_t0,c156,p58,t0,df_sorted_c156_p58_t0_ct149.csv,clustercc156_p58_t0_1779803722.571585,149,149,True,6,143,4.0,False,False,False,False,1,,,,,,,,,
c156_p975_t0,c156,p975,t0,df_sorted_c156_p975_t0_ct99.csv,clustercc156_p975_t0_1779803770.951373,99,99,True,2,97,2.0,True,False,False,False,1,,,,,,,,,
c158_p11_t0,c158,p11,t0,df_sorted_c158_p11_t0_ct109.csv,clustercc158_p11_t0_1779803805.148561,109,109,True,4,105,3.7,False,False,False,False,1,,,,,,,,,
c158_p15_t0,c158,p15,t0,df_sorted_c158_p15_t0_ct218.csv,clustercc158_p15_t0_1779803830.139848,218,218,True,4,214,1.8,False,False,False,False,1,,,,,,,,,
c158_p34_t0,c158,p34,t0,df_sorted_c158_p34_t0_ct213.csv,clustercc158_p34_t0_1779803830.353667,213,213,True,3,210,1.4,True,False,False,False,1,,,,,,,,,
c159_p11_t0,c159,p11,t0,df_sorted_c159_p11_t0_ct155.csv,clustercc159_p11_t0_1779803835.76252,155,155,True,5,150,3.2,False,False,False,False,1,,,,,,,,,
c159_p34_t0,c159,p34,t0,df_sorted_c159_p34_t0_ct183.csv,clustercc159_p34_t0_1779803844.351201,183,183,True,4,179,2.2,False,False,False,False,1,,,,,,,,,
c15_p11_t0,c15,p11,t0,df_sorted_c15_p11_t0_ct151.csv,clustercc15_p11_t0_1779803920.088793,151,151,True,1,150,0.7,True,True,False,False,1,,,,,,,,,
c15_p15_t0,c15,p15,t0,df_sorted_c15_p15_t0_ct186.csv,clustercc15_p15_t0_1779803977.153761,186,186,True,6,180,3.2,False,False,False,False,1,,,,,,,,,
c15_p34_t0,c15,p34,t0,df_sorted_c15_p34_t0_ct187.csv,clustercc15_p34_t0_1779804032.320748,187,187,True,1,186,0.5,True,True,False,False,1,,,,,,,,,
c15_p58_t0,c15,p58,t0,df_sorted_c15_p58_t0_ct108.csv,clustercc15_p58_t0_1779804062.775056,108,108,True,1,107,0.9,True,True,False,False,1,,,,,,,,,
c161_p11_t0,c161,p11,t0,df_sorted_c161_p11_t0_ct244.csv,clustercc161_p11_t0_1779804063.0754418,244,244,True,1,243,0.4,True,True,False,False,1,,,,,,,,,
c161_p34_t0,c161,p34,t0,df_sorted_c161_p34_t0_ct321.csv,clustercc161_p34_t0_1779804071.169099,321,321,True,5,316,1.6,False,False,False,False,1,,,,,,,,,
c162_p11_t0,c162,p11,t0,df_sorted_c162_p11_t0_ct154.csv,clustercc162_p11_t0_1779804091.854843,154,154,True,1,153,0.6,True,True,False,False,1,,,,,,,,,
c162_p34_t0,c162,p34,t0,df_sorted_c162_p34_t0_ct183.csv,clustercc162_p34_t0_1779804109.345102,183,183,True,8,175,4.4,False,False,False,False,1,,,,,,,,,
c163_p11_t0,c163,p11,t0,df_sorted_c163_p11_t0_ct237.csv,clustercc163_p11_t0_1779804119.4190211,237,237,True,4,233,1.7,False,False,False,False,1,,,,,,,,,
c163_p15_t0,c163,p15,t0,df_sorted_c163_p15_t0_ct564.csv,clustercc163_p15_t0_1779804129.8680892,564,564,True,2,562,0.4,True,False,False,False,1,,,,,,,,,
c163_p34_t0,c163,p34,t0,df_sorted_c163_p34_t0_ct179.csv,clustercc163_p34_t0_1779804153.692776,179,179,True,7,172,3.9,False,False,False,False,1,,,,,,,,,
c163_p58_t0,c163,p58,t0,df_sorted_c163_p58_t0_ct103.csv,clustercc163_p58_t0_1779804161.191524,103,103,True,5,98,4.9,False,False,False,False,1,,,,,,,,,
c164_p15_t0,c164,p15,t0,df_sorted_c164_p15_t0_ct428.csv,clustercc164_p15_t0_1779804174.923002,428,428,True,4,424,0.9,False,False,False,False,1,,,,,,,,,
c164_p2263_t0,c164,p2263,t0,df_sorted_c164_p2263_t0_ct130.csv,clustercc164_p2263_t0_1779804180.342498,130,130,True,7,123,5.4,False,False,False,False,1,,,,,,,,,
c164_p25_t0,c164,p25,t0,df_sorted_c164_p25_t0_ct168.csv,clustercc164_p25_t0_1779804187.7349172,168,168,True,9,159,5.4,False,False,False,False,1,,,,,,,,,
c164_p586_t0,c164,p586,t0,df_sorted_c164_p586_t0_ct203.csv,clustercc164_p586_t0_1779804203.4438841,203,203,True,5,198,2.5,False,False,False,False,1,,,,,,,,,
c167_p15_t0,c167,p15,t0,df_sorted_c167_p15_t0_ct504.csv,clustercc167_p15_t0_1779804222.439432,504,504,True,6,498,1.2,False,False,False,False,1,,,,,,,,,
c167_p7_t0,c167,p7,t0,df_sorted_c167_p7_t0_ct394.csv,clustercc167_p7_t0_1779804231.137057,394,394,True,1,393,0.3,True,True,False,False,1,,,,,,,,,
c168_p15_t0,c168,p15,t0,df_sorted_c168_p15_t0_ct293.csv,clustercc168_p15_t0_1779804266.964562,293,293,True,7,286,2.4,False,False,False,False,1,,,,,,,,,
c170_p15_t0,c170,p15,t0,df_sorted_c170_p15_t0_ct112.csv,clustercc170_p15_t0_1779804278.166697,112,112,True,5,107,4.5,False,False,False,False,1,,,,,,,,,
c171_p15_t0,c171,p15,t0,df_sorted_c171_p15_t0_ct190.csv,clustercc171_p15_t0_1779804351.771074,190,190,True,5,185,2.6,False,False,False,False,1,,,,,,,,,
c172_p11_t0,c172,p11,t0,df_sorted_c172_p11_t0_ct137.csv,clustercc172_p11_t0_1779804376.570123,137,137,True,1,136,0.7,True,True,False,False,1,,,,,,,,,
c173_p15_t0,c173,p15,t0,df_sorted_c173_p15_t0_ct303.csv,clustercc173_p15_t0_1779804402.002837,303,303,True,6,297,2.0,False,False,False,False,1,,,,,,,,,
c173_p1685_t0,c173,p1685,t0,df_sorted_c173_p1685_t0_ct228.csv,clustercc173_p1685_t0_1779804419.4676878,228,228,True,13,215,5.7,False,False,False,False,1,,,,,,,,,
c173_p2341_t0,c173,p2341,t0,df_sorted_c173_p2341_t0_ct238.csv,clustercc173_p2341_t0_1779804425.008551,238,238,True,3,235,1.3,True,False,False,False,1,,,,,,,,,
c173_p258_t0,c173,p258,t0,df_sorted_c173_p258_t0_ct78.csv,clustercc173_p258_t0_1779804438.3828712,78,78,True,2,76,2.6,True,False,False,False,1,,,,,,,,,
c173_p29_t0,c173,p29,t0,df_sorted_c173_p29_t0_ct121.csv,clustercc173_p29_t0_1779804460.672977,121,121,True,9,112,7.4,False,False,False,False,1,,,,,,,,,
c173_p58_t0,c173,p58,t0,df_sorted_c173_p58_t0_ct88.csv,clustercc173_p58_t0_1779804464.0189922,88,88,True,3,85,3.4,True,False,False,False,1,,,,,,,,,
c173_p733_t0,c173,p733,t0,df_sorted_c173_p733_t0_ct83.csv,clustercc173_p733_t0_1779804469.346943,83,83,True,4,79,4.8,False,False,False,False,1,,,,,,,,,
c173_p734_t0,c173,p734,t0,df_sorted_c173_p734_t0_ct235.csv,clustercc173_p734_t0_1779804486.353306,235,235,True,63,172,26.8,False,False,False,False,1,,,,,,,,,
c173_p7_t0,c173,p7,t0,df_sorted_c173_p7_t0_ct131.csv,clustercc173_p7_t0_1779804510.8321862,131,131,True,2,129,1.5,True,False,False,False,1,,,,,,,,,
c174_p15_t0,c174,p15,t0,df_sorted_c174_p15_t0_ct359.csv,clustercc174_p15_t0_1779804532.478732,359,359,True,6,353,1.7,False,False,False,False,1,,,,,,,,,
c174_p2341_t0,c174,p2341,t0,df_sorted_c174_p2341_t0_ct252.csv,clustercc174_p2341_t0_1779804548.81551,252,252,True,10,242,4.0,False,False,False,False,1,,,,,,,,,
c174_p586_t0,c174,p586,t0,df_sorted_c174_p586_t0_ct81.csv,clustercc174_p586_t0_1779804574.7296798,81,81,True,8,73,9.9,False,False,False,False,1,,,,,,,,,
c174_p734_t0,c174,p734,t0,df_sorted_c174_p734_t0_ct159.csv,clustercc174_p734_t0_1779804605.448458,159,159,True,13,146,8.2,False,False,False,False,1,,,,,,,,,
c174_p7_t0,c174,p7,t0,df_sorted_c174_p7_t0_ct97.csv,clustercc174_p7_t0_1779804671.55322,97,97,True,2,95,2.1,True,False,False,False,1,,,,,,,,,
c176_p15_t0,c176,p15,t0,df_sorted_c176_p15_t0_ct298.csv,clustercc176_p15_t0_1779804671.579309,298,298,True,6,292,2.0,False,False,False,False,1,,,,,,,,,
c176_p1685_t0,c176,p1685,t0,df_sorted_c176_p1685_t0_ct89.csv,clustercc176_p1685_t0_1779804680.923145,89,89,True,6,83,6.7,False,False,False,False,1,,,,,,,,,
c176_p2341_t0,c176,p2341,t0,df_sorted_c176_p2341_t0_ct177.csv,clustercc176_p2341_t0_1779804681.804158,177,177,True,11,166,6.2,False,False,False,False,1,,,,,,,,,
c176_p34_t0,c176,p34,t0,df_sorted_c176_p34_t0_ct129.csv,clustercc176_p34_t0_1779804712.039361,129,129,True,8,121,6.2,False,False,False,False,1,,,,,,,,,
c177_p11_t0,c177,p11,t0,df_sorted_c177_p11_t0_ct119.csv,clustercc177_p11_t0_1779804749.15518,119,119,True,3,116,2.5,True,False,False,False,1,,,,,,,,,
c177_p15_t0,c177,p15,t0,df_sorted_c177_p15_t0_ct190.csv,clustercc177_p15_t0_1779804752.358353,190,190,True,5,185,2.6,False,False,False,False,1,,,,,,,,,
c177_p1685_t0,c177,p1685,t0,df_sorted_c177_p1685_t0_ct85.csv,clustercc177_p1685_t0_1779804770.5920992,85,85,True,4,81,4.7,False,False,False,False,1,,,,,,,,,
c177_p34_t0,c177,p34,t0,df_sorted_c177_p34_t0_ct111.csv,clustercc177_p34_t0_1779804793.528278,111,111,True,6,105,5.4,False,False,False,False,1,,,,,,,,,
c177_p58_t0,c177,p58,t0,df_sorted_c177_p58_t0_ct112.csv,clustercc177_p58_t0_1779804810.52446,112,112,True,7,105,6.2,False,False,False,False,1,,,,,,,,,
c179_p11_t0,c179,p11,t0,df_sorted_c179_p11_t0_ct148.csv,clustercc179_p11_t0_1779804811.4471848,148,148,True,3,145,2.0,True,False,False,False,1,,,,,,,,,
c179_p34_t0,c179,p34,t0,df_sorted_c179_p34_t0_ct159.csv,clustercc179_p34_t0_1779804815.8959181,159,159,True,8,151,5.0,False,False,False,False,1,,,,,,,,,
c17_p15_t0,c17,p15,t0,df_sorted_c17_p15_t0_ct196.csv,clustercc17_p15_t0_1779804834.099621,196,196,True,2,194,1.0,True,False,False,False,1,,,,,,,,,
c17_p19_t0,c17,p19,t0,df_sorted_c17_p19_t0_ct124.csv,clustercc17_p19_t0_1779804845.971074,124,124,True,4,120,3.2,False,False,False,False,1,,,,,,,,,
c17_p34_t0,c17,p34,t0,df_sorted_c17_p34_t0_ct358.csv,clustercc17_p34_t0_1779804892.5896,358,358,True,7,351,2.0,False,False,False,False,1,,,,,,,,,
c181_p11_t0,c181,p11,t0,df_sorted_c181_p11_t0_ct306.csv,clustercc181_p11_t0_1779804915.381237,306,306,True,8,298,2.6,False,False,False,False,1,,,,,,,,,
c181_p181_t0,c181,p181,t0,df_sorted_c181_p181_t0_ct89.csv,clustercc181_p181_t0_1779804938.9401972,89,89,True,3,86,3.4,True,False,False,False,1,,,,,,,,,
c181_p2230_t0,c181,p2230,t0,df_sorted_c181_p2230_t0_ct149.csv,clustercc181_p2230_t0_1779804944.019735,149,149,True,9,140,6.0,False,False,False,False,1,,,,,,,,,
c181_p28_t0,c181,p28,t0,df_sorted_c181_p28_t0_ct191.csv,clustercc181_p28_t0_1779804947.463147,191,191,True,9,182,4.7,False,False,False,False,1,,,,,,,,,
c181_p34_t0,c181,p34,t0,df_sorted_c181_p34_t0_ct156.csv,clustercc181_p34_t0_1779804977.966302,156,156,True,3,153,1.9,True,False,False,False,1,,,,,,,,,
c181_p35_t0,c181,p35,t0,df_sorted_c181_p35_t0_ct153.csv,clustercc181_p35_t0_1779805031.375663,153,153,True,4,149,2.6,False,False,False,False,1,,,,,,,,,
c181_p79_t0,c181,p79,t0,df_sorted_c181_p79_t0_ct172.csv,clustercc181_p79_t0_1779805055.194449,172,172,True,9,163,5.2,False,False,False,False,1,,,,,,,,,
c182_p15_t0,c182,p15,t0,df_sorted_c182_p15_t0_ct173.csv,clustercc182_p15_t0_1779805059.881962,173,173,True,14,159,8.1,False,False,False,False,1,,,,,,,,,
c184_p11_t0,c184,p11,t0,df_sorted_c184_p11_t0_ct383.csv,clustercc184_p11_t0_1779805125.538581,383,383,True,1,382,0.3,True,True,False,False,1,,,,,,,,,
c184_p15_t0,c184,p15,t0,df_sorted_c184_p15_t0_ct281.csv,clustercc184_p15_t0_1779805135.5748532,281,281,True,1,280,0.4,True,True,False,False,1,,,,,,,,,
c184_p34_t0,c184,p34,t0,df_sorted_c184_p34_t0_ct399.csv,clustercc184_p34_t0_1779805135.975092,399,399,True,4,395,1.0,False,False,False,False,1,,,,,,,,,
c185_p11_t0,c185,p11,t0,df_sorted_c185_p11_t0_ct337.csv,clustercc185_p11_t0_1779805144.3648472,337,337,True,7,330,2.1,False,False,False,False,1,,,,,,,,,
c185_p15_t0,c185,p15,t0,df_sorted_c185_p15_t0_ct546.csv,clustercc185_p15_t0_1779805150.9822872,546,546,True,5,541,0.9,False,False,False,False,1,,,,,,,,,
c185_p28_t0,c185,p28,t0,df_sorted_c185_p28_t0_ct160.csv,clustercc185_p28_t0_1779805157.2283268,160,160,True,6,154,3.8,False,False,False,False,1,,,,,,,,,
c185_p34_t0,c185,p34,t0,df_sorted_c185_p34_t0_ct427.csv,clustercc185_p34_t0_1779805159.908236,427,427,True,5,422,1.2,False,False,False,False,1,,,,,,,,,
c186_p25_t0,c186,p25,t0,df_sorted_c186_p25_t0_ct264.csv,clustercc186_p25_t0_1779805208.0606852,264,264,True,5,259,1.9,False,False,False,False,1,,,,,,,,,
c188_p11_t0,c188,p11,t0,df_sorted_c188_p11_t0_ct344.csv,clustercc188_p11_t0_1779805211.20654,344,344,True,5,339,1.5,False,False,False,False,1,,,,,,,,,
c188_p34_t0,c188,p34,t0,df_sorted_c188_p34_t0_ct267.csv,clustercc188_p34_t0_1779805211.301346,267,267,True,8,259,3.0,False,False,False,False,1,,,,,,,,,
c18_p15_t0,c18,p15,t0,df_sorted_c18_p15_t0_ct285.csv,clustercc18_p15_t0_1779805212.645646,285,285,True,5,280,1.8,False,False,False,False,1,,,,,,,,,
c18_p1685_t0,c18,p1685,t0,df_sorted_c18_p1685_t0_ct126.csv,clustercc18_p1685_t0_1779805214.7767,126,126,True,19,107,15.1,False,False,False,False,1,,,,,,,,,
c18_p2263_t0,c18,p2263,t0,df_sorted_c18_p2263_t0_ct206.csv,clustercc18_p2263_t0_1779805223.646029,206,206,True,15,191,7.3,False,False,False,False,1,,,,,,,,,
c18_p28_t0,c18,p28,t0,df_sorted_c18_p28_t0_ct168.csv,clustercc18_p28_t0_1779805267.06037,168,168,True,7,161,4.2,False,False,False,False,1,,,,,,,,,
c18_p29_t0,c18,p29,t0,df_sorted_c18_p29_t0_ct90.csv,clustercc18_p29_t0_1779805271.357376,90,90,True,3,87,3.3,True,False,False,False,1,,,,,,,,,
c18_p3052_t0,c18,p3052,t0,df_sorted_c18_p3052_t0_ct91.csv,clustercc18_p3052_t0_1779805280.4655628,91,91,True,6,85,6.6,False,False,False,False,1,,,,,,,,,
c18_p586_t0,c18,p586,t0,df_sorted_c18_p586_t0_ct162.csv,clustercc18_p586_t0_1779805349.144127,162,162,True,16,146,9.9,False,False,False,False,1,,,,,,,,,
c18_p727_t0,c18,p727,t0,df_sorted_c18_p727_t0_ct282.csv,clustercc18_p727_t0_1779805396.85401,282,282,True,20,262,7.1,False,False,False,False,1,,,,,,,,,
c18_p733_t0,c18,p733,t0,df_sorted_c18_p733_t0_ct119.csv,clustercc18_p733_t0_1779805397.685874,119,119,True,9,110,7.6,False,False,False,False,1,,,,,,,,,
c18_p734_t0,c18,p734,t0,df_sorted_c18_p734_t0_ct171.csv,clustercc18_p734_t0_1779805398.2542038,171,171,True,11,160,6.4,False,False,False,False,1,,,,,,,,,
c18_p7_t0,c18,p7,t0,df_sorted_c18_p7_t0_ct142.csv,clustercc18_p7_t0_1779805425.88567,142,142,True,1,141,0.7,True,True,False,False,1,,,,,,,,,
c190_p15_t0,c190,p15,t0,df_sorted_c190_p15_t0_ct313.csv,clustercc190_p15_t0_1779805450.5673,313,313,True,7,306,2.2,False,False,False,False,1,,,,,,,,,
c191_p15_t0,c191,p15,t0,df_sorted_c191_p15_t0_ct283.csv,clustercc191_p15_t0_1779805451.705667,283,283,True,3,280,1.1,True,False,False,False,1,,,,,,,,,
c193_p15_t0,c193,p15,t0,df_sorted_c193_p15_t0_ct184.csv,clustercc193_p15_t0_1779805470.7926662,184,184,True,20,164,10.9,False,False,False,False,1,,,,,,,,,
c194_p15_t0,c194,p15,t0,df_sorted_c194_p15_t0_ct422.csv,clustercc194_p15_t0_1779805485.361056,422,422,True,3,419,0.7,True,False,False,False,1,,,,,,,,,
c196_p15_t0,c196,p15,t0,df_sorted_c196_p15_t0_ct283.csv,clustercc196_p15_t0_1779805496.217748,283,283,True,4,279,1.4,False,False,False,False,1,,,,,,,,,
c196_p34_t0,c196,p34,t0,df_sorted_c196_p34_t0_ct153.csv,clustercc196_p34_t0_1779805506.5246332,153,153,True,10,143,6.5,False,False,False,False,1,,,,,,,,,
c196_p7_t0,c196,p7,t0,df_sorted_c196_p7_t0_ct515.csv,clustercc196_p7_t0_1779805532.194596,515,515,True,7,508,1.4,False,False,False,False,1,,,,,,,,,
c197_p15_t0,c197,p15,t0,df_sorted_c197_p15_t0_ct421.csv,clustercc197_p15_t0_1779805566.441872,421,421,True,6,415,1.4,False,False,False,False,1,,,,,,,,,
c197_p25_t0,c197,p25,t0,df_sorted_c197_p25_t0_ct353.csv,clustercc197_p25_t0_1779805580.207891,353,353,True,1,352,0.3,True,True,False,False,1,,,,,,,,,
c197_p34_t0,c197,p34,t0,df_sorted_c197_p34_t0_ct121.csv,clustercc197_p34_t0_1779805585.351774,121,121,True,4,117,3.3,False,False,False,False,1,,,,,,,,,
c198_p34_t0,c198,p34,t0,df_sorted_c198_p34_t0_ct112.csv,clustercc198_p34_t0_1779805590.169096,112,112,True,8,104,7.1,False,False,False,False,1,,,,,,,,,
c198_p7_t0,c198,p7,t0,df_sorted_c198_p7_t0_ct226.csv,clustercc198_p7_t0_1779805616.77264,226,226,True,3,223,1.3,True,False,False,False,1,,,,,,,,,
c19_p11_t0,c19,p11,t0,df_sorted_c19_p11_t0_ct527.csv,clustercc19_p11_t0_1779805655.4015439,527,527,True,2,525,0.4,True,False,False,False,1,,,,,,,,,
c19_p15_t0,c19,p15,t0,df_sorted_c19_p15_t0_ct285.csv,clustercc19_p15_t0_1779805726.5777779,285,285,True,5,280,1.8,False,False,False,False,1,,,,,,,,,
c19_p34_t0,c19,p34,t0,df_sorted_c19_p34_t0_ct441.csv,clustercc19_p34_t0_1779805768.92659,441,441,True,4,437,0.9,False,False,False,False,1,,,,,,,,,
c1_p11_t0,c1,p11,t0,df_sorted_c1_p11_t0_ct138.csv,clustercc1_p11_t0_1779805773.4449742,138,138,True,9,129,6.5,False,False,False,False,1,,,,,,,,,
c1_p34_t0,c1,p34,t0,df_sorted_c1_p34_t0_ct109.csv,clustercc1_p34_t0_1779805779.7189062,109,109,True,8,101,7.3,False,False,False,False,1,,,,,,,,,
c203_p11_t0,c203,p11,t0,df_sorted_c203_p11_t0_ct172.csv,clustercc203_p11_t0_1779805784.1217868,172,172,True,1,171,0.6,True,True,False,False,1,,,,,,,,,
c203_p15_t0,c203,p15,t0,df_sorted_c203_p15_t0_ct273.csv,clustercc203_p15_t0_1779805823.7257578,273,273,True,7,266,2.6,False,False,False,False,1,,,,,,,,,
c203_p34_t0,c203,p34,t0,df_sorted_c203_p34_t0_ct173.csv,clustercc203_p34_t0_1779805823.859473,173,173,True,6,167,3.5,False,False,False,False,1,,,,,,,,,
c204_p15_t0,c204,p15,t0,df_sorted_c204_p15_t0_ct300.csv,clustercc204_p15_t0_1779805833.432838,300,300,True,72,228,24.0,False,False,False,False,1,,,,,,,,,
c205_p15_t0,c205,p15,t0,df_sorted_c205_p15_t0_ct422.csv,clustercc205_p15_t0_1779805843.186951,422,422,True,2,420,0.5,True,False,False,False,1,,,,,,,,,
c205_p25_t0,c205,p25,t0,df_sorted_c205_p25_t0_ct173.csv,clustercc205_p25_t0_1779805846.823393,173,173,True,7,166,4.0,False,False,False,False,1,,,,,,,,,
c205_p29_t0,c205,p29,t0,df_sorted_c205_p29_t0_ct137.csv,clustercc205_p29_t0_1779805885.8136058,137,137,True,7,130,5.1,False,False,False,False,1,,,,,,,,,
c207_p2341_t0,c207,p2341,t0,df_sorted_c207_p2341_t0_ct141.csv,clustercc207_p2341_t0_1779805912.8819299,141,141,True,8,133,5.7,False,False,False,False,1,,,,,,,,,
c207_p29_t0,c207,p29,t0,df_sorted_c207_p29_t0_ct117.csv,clustercc207_p29_t0_1779805998.058828,117,117,True,4,113,3.4,False,False,False,False,1,,,,,,,,,
c207_p734_t0,c207,p734,t0,df_sorted_c207_p734_t0_ct130.csv,clustercc207_p734_t0_1779805998.170917,130,130,True,36,94,27.7,False,False,False,False,1,,,,,,,,,
c207_p7_t0,c207,p7,t0,df_sorted_c207_p7_t0_ct260.csv,clustercc207_p7_t0_1779806039.2232451,260,260,True,1,259,0.4,True,True,False,False,1,,,,,,,,,
c208_p34_t0,c208,p34,t0,df_sorted_c208_p34_t0_ct176.csv,clustercc208_p34_t0_1779806082.421354,176,176,True,3,173,1.7,True,False,False,False,1,,,,,,,,,
c209_p15_t0,c209,p15,t0,df_sorted_c209_p15_t0_ct239.csv,clustercc209_p15_t0_1779806083.4027898,239,239,True,6,233,2.5,False,False,False,False,1,,,,,,,,,
c209_p34_t0,c209,p34,t0,df_sorted_c209_p34_t0_ct147.csv,clustercc209_p34_t0_1779806096.5002828,147,147,True,1,146,0.7,True,True,False,False,1,,,,,,,,,
c20_p15_t0,c20,p15,t0,df_sorted_c20_p15_t0_ct340.csv,clustercc20_p15_t0_1779806114.0463371,340,340,True,7,333,2.1,False,False,False,False,1,,,,,,,,,
c210_p11_t0,c210,p11,t0,df_sorted_c210_p11_t0_ct145.csv,clustercc210_p11_t0_1779806124.596512,145,145,True,6,139,4.1,False,False,False,False,1,,,,,,,,,
c210_p15_t0,c210,p15,t0,df_sorted_c210_p15_t0_ct126.csv,clustercc210_p15_t0_1779806141.073232,126,126,True,5,121,4.0,False,False,False,False,1,,,,,,,,,
c210_p34_t0,c210,p34,t0,df_sorted_c210_p34_t0_ct144.csv,clustercc210_p34_t0_1779806168.11005,144,144,True,2,142,1.4,True,False,False,False,1,,,,,,,,,
c212_p15_t0,c212,p15,t0,df_sorted_c212_p15_t0_ct139.csv,clustercc212_p15_t0_1779806172.1559029,139,139,True,2,137,1.4,True,False,False,False,1,,,,,,,,,
c215_p15_t0,c215,p15,t0,df_sorted_c215_p15_t0_ct261.csv,clustercc215_p15_t0_1779806173.699318,261,261,True,6,255,2.3,False,False,False,False,1,,,,,,,,,
c216_p11_t0,c216,p11,t0,df_sorted_c216_p11_t0_ct145.csv,clustercc216_p11_t0_1779806183.634269,145,145,True,1,144,0.7,True,True,False,False,1,,,,,,,,,
c216_p15_t0,c216,p15,t0,df_sorted_c216_p15_t0_ct368.csv,clustercc216_p15_t0_1779806195.8396559,368,368,True,7,361,1.9,False,False,False,False,1,,,,,,,,,
c216_p34_t0,c216,p34,t0,df_sorted_c216_p34_t0_ct311.csv,clustercc216_p34_t0_1779806245.1900532,311,311,True,2,309,0.6,True,False,False,False,1,,,,,,,,,
c218_p15_t0,c218,p15,t0,df_sorted_c218_p15_t0_ct164.csv,clustercc218_p15_t0_1779806270.5385,164,164,True,1,163,0.6,True,True,False,False,1,,,,,,,,,
c218_p1685_t0,c218,p1685,t0,df_sorted_c218_p1685_t0_ct170.csv,clustercc218_p1685_t0_1779806274.3360908,170,170,True,14,156,8.2,False,False,False,False,1,,,,,,,,,
c218_p58_t0,c218,p58,t0,df_sorted_c218_p58_t0_ct169.csv,clustercc218_p58_t0_1779806296.150607,169,169,True,8,161,4.7,False,False,False,False,1,,,,,,,,,
c218_p79_t0,c218,p79,t0,df_sorted_c218_p79_t0_ct105.csv,clustercc218_p79_t0_1779806347.805034,105,105,True,8,97,7.6,False,False,False,False,1,,,,,,,,,
c21_p11_t0,c21,p11,t0,df_sorted_c21_p11_t0_ct284.csv,clustercc21_p11_t0_1779806452.9968178,284,284,True,1,283,0.4,True,True,False,False,1,,,,,,,,,
c21_p15_t0,c21,p15,t0,df_sorted_c21_p15_t0_ct776.csv,clustercc21_p15_t0_1779806457.2667809,776,776,True,3,773,0.4,True,False,False,False,1,,,,,,,,,
c21_p1685_t0,c21,p1685,t0,df_sorted_c21_p1685_t0_ct97.csv,clustercc21_p1685_t0_1779806489.9219542,97,97,True,9,88,9.3,False,False,False,False,1,,,,,,,,,
c21_p28_t0,c21,p28,t0,df_sorted_c21_p28_t0_ct153.csv,clustercc21_p28_t0_1779806538.081374,153,153,True,6,147,3.9,False,False,False,False,1,,,,,,,,,
c21_p34_t0,c21,p34,t0,df_sorted_c21_p34_t0_ct199.csv,clustercc21_p34_t0_1779806561.184928,199,199,True,8,191,4.0,False,False,False,False,1,,,,,,,,,
c21_p58_t0,c21,p58,t0,df_sorted_c21_p58_t0_ct137.csv,clustercc21_p58_t0_1779806564.277142,137,137,True,1,136,0.7,True,True,False,False,1,,,,,,,,,
c21_p727_t0,c21,p727,t0,df_sorted_c21_p727_t0_ct88.csv,clustercc21_p727_t0_1779806569.606216,88,88,True,2,86,2.3,True,False,False,False,1,,,,,,,,,
c21_p733_t0,c21,p733,t0,df_sorted_c21_p733_t0_ct101.csv,clustercc21_p733_t0_1779806572.746392,101,101,True,7,94,6.9,False,False,False,False,1,,,,,,,,,
c21_p960_t0,c21,p960,t0,df_sorted_c21_p960_t0_ct119.csv,clustercc21_p960_t0_1779806576.321184,119,119,True,16,103,13.4,False,False,False,False,1,,,,,,,,,
c221_p15_t0,c221,p15,t0,df_sorted_c221_p15_t0_ct416.csv,clustercc221_p15_t0_1779806590.507888,416,416,True,4,412,1.0,False,False,False,False,1,,,,,,,,,
c221_p1685_t0,c221,p1685,t0,df_sorted_c221_p1685_t0_ct121.csv,clustercc221_p1685_t0_1779806610.589477,121,121,True,13,108,10.7,False,False,False,False,1,,,,,,,,,
c221_p2341_t0,c221,p2341,t0,df_sorted_c221_p2341_t0_ct114.csv,clustercc221_p2341_t0_1779806611.356642,114,114,True,10,104,8.8,False,False,False,False,1,,,,,,,,,
c221_p258_t0,c221,p258,t0,df_sorted_c221_p258_t0_ct116.csv,clustercc221_p258_t0_1779806685.660519,116,116,True,17,99,14.7,False,False,False,False,1,,,,,,,,,
c221_p25_t0,c221,p25,t0,df_sorted_c221_p25_t0_ct124.csv,clustercc221_p25_t0_1779806729.99492,124,124,True,1,123,0.8,True,True,False,False,1,,,,,,,,,
c221_p34_t0,c221,p34,t0,df_sorted_c221_p34_t0_ct86.csv,clustercc221_p34_t0_1779806762.96188,86,86,True,1,85,1.2,True,True,False,False,1,,,,,,,,,
