cluster_no,pose_no,n,fixed_pitch_margin,fixed_yaw_margin,fixed_roll_margin,fixed_joint_keep_count,fixed_joint_survival_pct,iqr_pitch_margin,iqr_yaw_margin,iqr_roll_margin,iqr_joint_keep_count,iqr_joint_survival_pct,std_pitch_margin,std_yaw_margin,std_roll_margin,std_joint_keep_count,std_joint_survival_pct
c572_p1_t0_h14-21,1,5214,15,8,8,1726,33.1032,18.7805,15.1138,4.6565,2434,46.682,15.7427,14.7207,6.3311,2401,46.0491
c572_p1_t0_h0-13+15-22,1,418,15,8,8,63,15.0718,26.328,21.856,7.2192,232,55.5024,18.0363,15.8429,7.0491,154,36.8421
c575_p1_t0_h1,1,958,15,8,8,169,17.6409,25.6477,21.425,7.1972,524,54.6973,19.8005,15.3933,6.967,404,42.1712
c575_p1_t0_h2,1,280,15,8,8,26,9.2857,13.0022,29.583,4.8288,151,53.9286,14.8628,16.533,4.9011,123,43.9286
c575_p1_t0_h15-21,1,298,15,8,8,29,9.7315,13.3872,29.3145,4.9328,158,53.0201,14.6252,16.2949,5.1243,128,42.953
c575_p1_t0_h14-21,1,1898,15,8,8,279,14.6997,24.1872,23.2175,7.5215,1050,55.3214,18.61,16.0633,6.7357,723,38.0927
c575_p1_t0_h0-13+15-22,1,275,15,8,8,63,22.9091,22.4635,22.0095,8.83,166,60.3636,19.3139,15.456,6.9475,109,39.6364
c578_p1_t0_h0,1,1607,15,8,8,291,18.1083,26.864,23.3625,7.816,956,59.4897,19.3205,16.1606,7.145,584,36.341
c578_p1_t0_h1,1,2333,15,8,8,458,19.6314,26.669,21.654,7.762,1347,57.7368,20.337,15.3777,7.2083,929,39.82
c578_p1_t0_h2,1,317,15,8,8,49,15.4574,33.477,22.528,7.33,204,64.3533,20.4985,15.6277,6.6932,102,32.1767
c578_p1_t0_h17-20,1,478,15,8,8,68,14.2259,31.9395,23.286,7.551,293,61.2971,20.4493,15.9293,7.356,161,33.682
c578_p1_t0_h15-21,1,262,15,8,8,46,17.5573,23.3455,25.6227,7.641,145,55.3435,17.6598,16.2351,7.1702,84,32.0611
c578_p1_t0_h3-13+22,1,659,15,8,8,97,14.7193,30.5995,23.1045,7.6405,400,60.698,20.9891,15.8461,7.2018,216,32.7769
c578_p1_t0_h14-21,1,4955,15,8,8,915,18.4662,27.157,22.833,7.7915,2912,58.7689,19.983,15.7788,7.1907,1888,38.1029
c578_p1_t0_h0-13+15-22,1,758,15,8,8,254,33.5092,26.988,13.5703,4.2635,393,51.847,18.1915,15.3047,5.527,366,48.285
c579_p1_t0_h1,1,1767,15,8,8,732,41.4261,23.783,7.2515,3.823,827,46.8025,18.9963,11.5963,5.2719,867,49.0662
c579_p1_t0_h2,1,292,15,8,8,112,38.3562,24.7022,9.7045,3.1265,141,48.2877,19.1303,13.3961,4.2571,137,46.9178
c579_p1_t0_h15-21,1,287,15,8,8,134,46.6899,24.966,6.261,3.6735,149,51.9164,17.6731,11.7637,4.624,151,52.6132
c579_p1_t0_h3-13+22,1,342,15,8,8,135,39.4737,26.1737,10.4875,3.2425,171,50.0,18.9885,13.5138,4.2957,163,47.6608
c579_p1_t0_h14-21,1,3215,15,8,8,1274,39.6267,25.7465,8.6065,3.8315,1576,49.0202,18.8832,12.7667,5.1642,1616,50.2644
c579_p1_t0_h0-13+15-22,1,271,15,8,8,104,38.3764,23.5035,12.224,5.0395,132,48.7085,18.5709,11.71,6.5947,131,48.3395
c58_p1_t0_h0,1,1218,15,8,8,508,41.7077,18.8155,12.0062,5.155,622,51.0673,16.3327,12.0284,5.8093,596,48.9327
c58_p1_t0_h1,1,2712,15,8,8,1047,38.6062,20.2982,11.9442,4.6325,1349,49.7419,16.7265,11.5734,5.9893,1301,47.972
c58_p1_t0_h2,1,213,15,8,8,90,42.2535,17.795,11.693,3.066,93,43.662,15.5718,12.8676,4.2623,97,45.5399
c58_p1_t0_h17-20,1,357,15,8,8,147,41.1765,20.895,12.309,3.827,174,48.7395,16.7161,12.8823,4.5475,161,45.098
c58_p1_t0_h15-21,1,290,15,8,8,139,47.931,18.429,8.9262,4.111,146,50.3448,16.9084,11.6571,5.7049,159,54.8276
c58_p1_t0_h3-13+22,1,443,15,8,8,176,39.7291,20.467,12.2895,4.238,221,49.8871,16.2228,13.0153,4.7421,199,44.921
c58_p1_t0_h14-21,1,4848,15,8,8,1907,39.3358,20.244,11.9172,4.6955,2365,48.783,17.0754,11.8087,5.8705,2344,48.3498
c58_p1_t0_h0-13+15-22,1,1205,15,8,8,584,48.4647,13.734,10.209,5.767,567,47.0539,12.3325,11.106,8.9006,634,52.6141
c581_p1_t0,1,494,15,8,8,63,12.753,26.0985,21.4903,12.7435,251,50.8097,21.3591,16.1378,10.455,184,37.247
c583_p1_t0_h1,1,614,15,8,8,60,9.772,38.0972,22.5878,12.0118,336,54.7231,30.1945,17.5672,10.1002,223,36.3192
c583_p1_t0_h2,1,1300,15,8,8,147,11.3077,30.8245,22.3965,12.3198,680,52.3077,25.9407,17.1171,10.3104,487,37.4615
c583_p1_t0_h0-13+15-22,1,216,15,8,8,130,60.1852,3.145,16.655,8.3035,130,60.1852,9.6297,10.627,5.532,130,60.1852
c589_p1_t0_h0,1,466,15,8,8,150,32.1888,25.9437,13.0355,4.387,223,47.8541,19.2717,14.3273,5.6215,213,45.7082
c589_p1_t0_h1,1,1263,15,8,8,564,44.6556,20.485,9.8365,4.2425,629,49.8021,16.4293,12.608,5.6535,642,50.8314
c589_p1_t0_h2,1,293,15,8,8,117,39.9317,21.846,12.83,4.019,167,56.9966,16.7292,13.5444,4.6013,161,54.9488
c589_p1_t0_h15-21,1,334,15,8,8,184,55.0898,15.4145,7.082,3.7072,155,46.4072,12.651,10.7324,4.1952,160,47.9042
c589_p1_t0_h3-13+22,1,331,15,8,8,131,39.577,21.6445,12.33,4.013,180,54.3807,16.9757,13.7808,4.8042,183,55.287
c589_p1_t0_h14-21,1,2572,15,8,8,1036,40.2799,19.765,10.7642,4.6455,1244,48.367,16.202,13.0902,5.5934,1234,47.9782
c589_p1_t0_h0-13+15-22,1,391,15,8,8,112,28.6445,32.5955,9.824,3.909,192,49.1049,21.8271,15.6101,5.3319,190,48.5934
c593_p1_t0_h1,1,674,15,8,8,217,32.1958,32.1918,6.6383,3.1978,336,49.8516,22.2821,12.1013,4.9061,339,50.2967
c593_p1_t0_h2,1,1343,15,8,8,426,31.72,32.1735,7.974,3.521,680,50.6329,22.2072,13.868,5.0265,658,48.9948
c593_p1_t0_h0-13+15-22,1,305,15,8,8,125,40.9836,20.854,10.296,4.497,155,50.8197,17.074,12.7408,5.6164,157,51.4754
c595_p1_t0_h1,1,959,15,8,8,481,50.1564,18.657,7.7375,3.7915,455,47.4453,15.4813,10.6138,5.2788,494,51.512
c595_p1_t0_h2,1,1549,15,8,8,747,48.2247,19.658,8.361,3.841,765,49.3867,15.6094,11.2725,5.3167,781,50.4196
c595_p1_t0_h0-13+15-22,1,702,15,8,8,171,24.359,41.0563,7.6518,4.3095,370,52.7066,24.87,11.6214,6.5433,318,45.2991
c597_p1_t0_h2,1,1151,15,8,8,221,19.2007,43.383,7.574,4.078,623,54.1268,25.112,12.6851,6.0575,450,39.0964
c597_p1_t0_h0-13+15-22,1,339,15,8,8,59,17.4041,34.9545,18.0445,5.8295,176,51.9174,21.5494,17.4518,7.0693,110,32.4484
c601_p1_t0_h1,1,860,15,8,8,222,25.814,34.9598,13.2312,4.6592,394,45.814,22.2545,14.7147,6.9926,344,40.0
c601_p1_t0_h2,1,1483,15,8,8,358,24.1403,35.084,13.8085,4.8695,708,47.7411,22.0848,15.2775,6.8121,577,38.9076
c601_p1_t0_h0-13+15-22,1,807,15,8,8,107,13.259,19.095,26.447,16.779,332,41.14,17.3289,17.3941,11.2522,225,27.881
c602_p1_t0_h1,1,1994,15,8,8,275,13.7914,28.0868,21.973,6.6828,1100,55.1655,20.9512,15.5644,7.4311,721,36.1585
c602_p1_t0_h2,1,200,15,8,8,71,35.5,12.9118,15.1725,10.8205,113,56.5,15.1239,11.3659,6.748,69,34.5
c602_p1_t0_h15,1,325,15,8,8,114,35.0769,14.333,14.519,10.129,173,53.2308,15.7914,11.4469,6.5029,119,36.6154
c602_p1_t0_h16,1,211,15,8,8,35,16.5877,25.7115,23.8145,6.216,99,46.9194,19.2119,19.4697,7.3219,83,39.3365
c602_p1_t0_h17-20,1,555,15,8,8,140,25.2252,17.3405,15.843,7.8015,220,39.6396,17.6039,15.3308,7.2868,208,37.4775
c602_p1_t0_h15-21,1,600,15,8,8,144,24.0,18.2868,16.0008,7.672,231,38.5,17.9029,15.4151,7.4103,221,36.8333
c602_p1_t0_h14-21,1,3683,15,8,8,539,14.6348,26.073,23.3445,7.707,1938,52.6201,19.8506,16.2524,8.5579,1347,36.5734
c602_p1_t0_h0-13+15-22,1,258,15,8,8,75,29.0698,27.136,15.041,4.8115,149,57.7519,19.0274,12.2161,5.2198,118,45.7364
c605_p1_t0_h0,1,999,15,8,8,265,26.5265,25.716,17.794,5.827,585,58.5586,18.4008,13.8003,5.8585,435,43.5435
c605_p1_t0_h1,1,3496,15,8,8,1024,29.2906,26.7092,14.866,5.6137,2004,57.3227,20.4017,11.7614,5.6804,1532,43.8215
c605_p1_t0_h2,1,207,15,8,8,44,21.256,29.9695,18.4135,5.258,127,61.3527,19.036,14.9578,4.5725,73,35.2657
c605_p1_t0_h19,1,352,15,8,8,69,19.6023,30.668,19.761,5.6582,224,63.6364,19.6911,14.9329,5.407,142,40.3409
c605_p1_t0_h17-20,1,476,15,8,8,99,20.7983,30.2218,19.8885,5.4478,295,61.9748,19.3331,14.6771,5.5072,188,39.4958
c605_p1_t0_h15-21,1,256,15,8,8,63,24.6094,25.2038,17.9872,6.1865,147,57.4219,17.6121,13.3011,6.678,91,35.5469
c605_p1_t0_h3-13+22,1,559,15,8,8,123,22.0036,29.451,20.476,5.566,352,62.9696,19.04,14.6325,5.8323,238,42.576
c605_p1_t0_h14-21,1,5485,15,8,8,1468,26.7639,27.16,15.995,5.65,3135,57.1559,20.0081,12.526,5.7281,2369,43.1905
c605_p1_t0_h0-13+15-22,1,316,15,8,8,84,26.5823,24.2175,23.7275,6.7785,184,58.2278,22.544,18.7114,6.2752,164,51.8987
c609_p1_t0_h0,1,1613,15,8,8,302,18.7229,29.011,24.726,7.083,1003,62.1823,20.4621,18.2884,6.1381,731,45.3193
c609_p1_t0_h1,1,2377,15,8,8,537,22.5915,26.605,21.716,7.386,1382,58.1405,21.1921,16.7802,6.8865,1116,46.9499
c609_p1_t0_h2,1,263,15,8,8,32,12.1673,30.9625,27.5305,6.58,163,61.9772,20.0857,18.8268,5.9254,102,38.7833
c609_p1_t0_h17-20,1,432,15,8,8,84,19.4444,27.434,26.9875,6.6042,261,60.4167,19.9743,19.194,6.2042,169,39.1204
c609_p1_t0_h15-21,1,306,15,8,8,59,19.281,29.7438,23.712,7.4298,178,58.1699,20.1313,19.1074,6.6923,129,42.1569
c609_p1_t0_h3-13+22,1,583,15,8,8,121,20.7547,27.5955,26.081,6.5615,351,60.2058,20.0798,18.724,6.1164,240,41.1664
c609_p1_t0_h14-21,1,5044,15,8,8,1047,20.7573,26.947,23.4675,7.1138,2978,59.0404,20.9909,17.7574,6.5565,2319,45.9754
c609_p1_t0_h0-13+15-22,1,630,15,8,8,110,17.4603,26.2123,20.504,9.613,372,59.0476,17.9118,15.6855,7.8173,224,35.5556
c610_p1_t0_h1,1,1024,15,8,8,174,16.9922,26.5812,22.0035,9.7922,602,58.7891,19.1971,16.0223,8.4161,400,39.0625
c610_p1_t0_h2,1,205,15,8,8,26,12.6829,20.501,31.031,9.777,129,62.9268,17.1996,17.3355,8.0721,64,31.2195
c610_p1_t0_h15-21,1,239,15,8,8,28,11.7155,21.934,28.92,9.6725,151,63.1799,17.7946,16.9495,7.8158,70,29.2887
c610_p1_t0_h14-21,1,2056,15,8,8,343,16.6829,25.6257,22.5322,9.6912,1257,61.1381,18.5855,16.153,8.1368,738,35.8949
c610_p1_t0_h0-13+15-22,1,426,15,8,8,154,36.1502,25.1005,10.2068,3.678,217,50.939,19.352,12.4357,4.36,215,50.4695
c612_p1_t0_h0,1,2435,15,8,8,944,38.768,23.073,12.319,4.3055,1263,51.8686,16.5272,13.4975,4.7224,1161,47.6797
c612_p1_t0_h1,1,5371,15,8,8,2204,41.0352,21.19,10.1,4.123,2565,47.7565,17.3603,12.4881,4.9323,2633,49.0225
c612_p1_t0_h2,1,214,15,8,8,105,49.0654,18.7915,7.9858,3.6142,102,47.6636,15.7122,12.2713,6.0531,121,56.5421
c612_p1_t0_h11,1,332,15,8,8,146,43.9759,20.0112,12.0203,3.7578,163,49.0964,15.3909,12.72,4.6962,160,48.1928
c612_p1_t0_h19,1,248,15,8,8,106,42.7419,22.362,11.1885,3.6405,129,52.0161,15.6023,12.2104,5.0969,126,50.8065
c612_p1_t0_h5-7,1,300,15,8,8,155,51.6667,17.9652,7.505,3.4745,145,48.3333,15.7982,12.1222,5.6997,172,57.3333
c612_p1_t0_h8-11,1,221,15,8,8,89,40.2715,22.585,13.453,4.474,128,57.9186,18.1934,12.5894,4.6657,114,51.5837
c612_p1_t0_h16,1,547,15,8,8,239,43.6929,19.8055,12.1115,3.7245,279,51.0055,15.214,12.5737,4.5175,269,49.1773
c612_p1_t0_h17-20,1,313,15,8,8,137,43.77,21.28,11.27,3.618,162,51.7572,15.3303,12.8098,4.852,163,52.0767
c612_p1_t0_h3-7+22,1,445,15,8,8,223,50.1124,17.469,8.716,3.504,213,47.8652,15.3054,12.4195,5.2952,246,55.2809
c612_p1_t0_h8-13,1,811,15,8,8,354,43.6498,20.29,11.838,3.894,423,52.1578,16.0874,12.4333,4.7036,414,51.0481
c612_p1_t0_h15-21,1,758,15,8,8,359,47.3615,18.9095,9.4378,3.6342,363,47.8892,15.3061,12.6537,5.1167,409,53.9578
c612_p1_t0_h3-13+22,1,1002,15,8,8,431,43.014,20.169,12.034,3.983,517,51.5968,16.0716,12.7477,4.7604,512,51.0978
c612_p1_t0_h14-21,1,9801,15,8,8,4006,40.8734,21.857,10.806,4.1,4816,49.1378,17.1537,12.7603,4.8535,4806,49.0358
c612_p1_t0_h0-13+15-22,1,250,15,8,8,77,30.8,24.6988,16.9408,5.4762,126,50.4,20.6292,15.6556,7.0811,125,50.0
c618_p1_t0_h0,1,1335,15,8,8,376,28.1648,26.1215,18.232,5.192,726,54.382,20.0753,15.499,5.7296,644,48.2397
c618_p1_t0_h1,1,2652,15,8,8,768,28.9593,26.6435,15.119,5.4768,1396,52.6395,21.462,12.9889,6.1606,1207,45.5128
c618_p1_t0_h2,1,262,15,8,8,61,23.2824,28.1148,17.643,6.042,148,56.4885,19.8779,14.5532,6.7441,121,46.1832
c618_p1_t0_h17-20,1,412,15,8,8,85,20.6311,28.2635,20.67,7.5385,246,59.7087,19.0942,16.4854,6.9769,165,40.0485
c618_p1_t0_h15-21,1,260,15,8,8,86,33.0769,23.914,13.6262,5.346,145,55.7692,18.8333,13.7473,5.6504,139,53.4615
c618_p1_t0_h3-13+22,1,532,15,8,8,125,23.4962,28.7792,19.1565,6.504,286,53.7594,19.3596,15.6851,6.694,219,41.1654
c618_p1_t0_h14-21,1,4909,15,8,8,1409,28.7024,26.276,16.309,5.573,2624,53.4528,20.9672,14.2235,6.1597,2288,46.6083
c618_p1_t0_h0-13+15-22,1,504,15,8,8,134,26.5873,40.5728,7.168,3.9742,260,51.5873,25.026,16.2207,6.2821,249,49.4048
c619_p1_t0_h2,1,917,15,8,8,235,25.627,39.993,8.121,4.082,469,51.145,24.5107,17.1505,6.5001,454,49.5093
c619_p1_t0_h0-13+15-22,1,450,15,8,8,106,23.5556,32.3378,18.621,5.9942,239,53.1111,23.9131,16.6949,6.1606,195,43.3333
c626_p1_t0_h1,1,1090,15,8,8,296,27.156,33.6398,14.3695,6.1363,619,56.789,25.2921,13.9749,6.5936,531,48.7156
c626_p1_t0_h2,1,222,15,8,8,24,10.8108,38.946,29.1598,12.3775,184,82.8829,22.1924,18.9026,7.972,72,32.4324
c626_p1_t0_h14-21,1,1907,15,8,8,478,25.0655,33.164,16.908,6.265,1018,53.3823,25.2508,15.5646,6.8617,897,47.0372
c626_p1_t0_h0-13+15-22,1,526,15,8,8,118,22.4335,34.4433,15.7645,5.914,276,52.4715,25.3184,16.6177,5.5274,233,44.2966
c632_p1_t0_h1,1,1682,15,8,8,334,19.8573,42.7033,10.2428,5.8218,968,57.5505,26.9616,13.1152,6.372,778,46.2545
c632_p1_t0_h2,1,2581,15,8,8,580,22.4719,39.592,11.161,5.759,1429,55.3661,26.4002,14.1688,6.1282,1164,45.0988
c632_p1_t0_h0-13+15-22,1,293,15,8,8,58,19.7952,35.707,15.97,6.114,158,53.9249,21.9458,18.334,7.6986,128,43.686
c641_p1_t0_h1,1,750,15,8,8,188,25.0667,33.8525,9.6088,5.0525,322,42.9333,24.6943,14.5575,6.9811,326,43.4667
c641_p1_t0_h2,1,1259,15,8,8,340,27.0056,31.79,11.0775,5.5045,550,43.6855,23.9023,15.6003,7.2726,562,44.6386
c641_p1_t0_h0-13+15-22,1,499,15,8,8,197,39.479,21.9365,11.7635,4.0395,260,52.1042,17.5599,12.651,4.8912,252,50.501
c646_p1_t0_h0,1,2219,15,8,8,1082,48.7607,18.971,9.9615,3.6425,1100,49.5719,15.1616,11.3937,4.4553,1131,50.9689
c646_p1_t0_h1,1,5528,15,8,8,2608,47.178,17.684,9.7725,3.8005,2607,47.1599,15.4225,10.6314,4.6037,2648,47.9016
c646_p1_t0_h2,1,217,15,8,8,131,60.3687,17.037,6.929,2.614,105,48.3871,13.587,9.907,3.9885,128,58.9862
c646_p1_t0_h11,1,269,15,8,8,136,50.5576,14.098,9.315,3.008,125,46.4684,12.8832,11.4445,4.1895,138,51.3011
c646_p1_t0_h19,1,217,15,8,8,60,27.6498,23.959,34.931,6.283,193,88.9401,13.1926,18.4141,4.3024,66,30.4147
c646_p1_t0_h20,1,243,15,8,8,137,56.3786,16.911,6.446,2.711,107,44.0329,14.7025,9.8866,4.3439,139,57.2016
c646_p1_t0_h5-7,1,290,15,8,8,179,61.7241,16.1978,7.3618,2.723,144,49.6552,13.1446,9.9075,3.9659,164,56.5517
c646_p1_t0_h8-11,1,228,15,8,8,99,43.4211,17.45,13.2668,4.0635,109,47.807,14.8561,13.2961,4.6473,109,47.807
c646_p1_t0_h16,1,560,15,8,8,249,44.4643,22.439,14.84,4.2962,326,58.2143,13.4187,15.1203,4.1759,266,47.5
c646_p1_t0_h17-20,1,322,15,8,8,189,58.6957,14.7548,7.3082,2.8925,153,47.5155,14.0348,9.5868,4.1248,184,57.1429
c646_p1_t0_h3-7+22,1,426,15,8,8,240,56.338,16.4402,7.8845,3.0065,205,48.1221,13.5298,10.2261,4.0213,226,53.0516
c646_p1_t0_h8-13,1,829,15,8,8,380,45.8384,20.118,13.496,3.885,457,55.1267,13.7233,14.3516,4.2537,413,49.8191
c646_p1_t0_h15-21,1,748,15,8,8,431,57.6203,16.0953,7.618,2.9572,357,47.7273,13.7477,9.9496,4.0669,414,55.3476
c646_p1_t0_h3-13+22,1,1006,15,8,8,453,45.0298,20.2155,13.4778,3.9348,554,55.0696,13.8905,13.875,4.2964,493,49.006
c646_p1_t0_h14-21,1,9823,15,8,8,4647,47.3073,18.3785,9.9805,3.7,4764,48.4984,15.3881,11.2523,4.519,4877,49.6488
c646_p1_t0_h0-13+15-22,1,877,15,8,8,214,24.4014,30.276,17.767,5.206,510,58.1528,21.3687,16.1075,5.2046,391,44.5838
c647_p1_t0_h1,1,2253,15,8,8,785,34.8424,29.514,9.358,4.43,1214,53.8837,21.453,12.1744,5.2014,1103,48.9569
c647_p1_t0_h2,1,296,15,8,8,92,31.0811,23.4442,16.2848,4.372,144,48.6486,19.978,15.9746,4.8983,146,49.3243
c647_p1_t0_h15-21,1,211,15,8,8,93,44.0758,24.925,10.457,4.4125,106,50.237,19.1659,12.3677,5.2833,102,48.3412
c647_p1_t0_h3-13+22,1,363,15,8,8,111,30.5785,24.381,16.4325,4.172,175,48.2094,20.0291,16.7585,4.8377,179,49.3113
c647_p1_t0_h14-21,1,3753,15,8,8,1224,32.6139,28.275,11.209,4.646,1917,51.0791,21.5737,13.6546,5.2002,1813,48.308
c647_p1_t0_h0-13+15-22,1,986,15,8,8,562,56.998,15.5423,6.708,4.108,484,49.0872,11.9791,8.6258,6.5794,484,49.0872
c649_p1_t0,1,562,15,8,8,104,18.5053,31.604,19.6075,7.504,309,54.9822,22.7688,14.9058,7.768,215,38.2562
c652_p1_t0_h1,1,783,15,8,8,164,20.9451,33.3455,16.841,8.198,440,56.1941,25.3705,13.4436,7.8972,337,43.0396
c652_p1_t0_h2,1,1667,15,8,8,305,18.2963,34.1425,18.1205,7.9965,921,55.249,24.5285,14.0884,8.2374,669,40.132
c652_p1_t0_h0-13+15-22,1,213,15,8,8,70,32.8638,27.659,12.333,4.65,119,55.8685,19.4845,12.4224,5.0733,103,48.3568
c662_p1_t0_h0,1,1094,15,8,8,403,36.8373,19.0967,15.7975,4.9138,569,52.011,16.2383,13.8387,5.3932,514,46.9835
c662_p1_t0_h1,1,2431,15,8,8,848,34.8828,19.053,14.63,5.121,1158,47.6347,16.7888,12.8668,5.5665,1060,43.6035
c662_p1_t0_h2,1,248,15,8,8,60,24.1935,23.2828,26.5022,7.2415,129,52.0161,15.8806,19.1346,5.9539,85,34.2742
c662_p1_t0_h17-20,1,384,15,8,8,97,25.2604,23.442,20.6737,7.3742,213,55.4688,16.4288,18.0048,5.6437,145,37.7604
c662_p1_t0_h15-21,1,461,15,8,8,128,27.7657,23.577,18.535,6.764,253,54.8807,16.3327,17.276,5.4948,189,40.9978
c662_p1_t0_h14-21,1,4320,15,8,8,1501,34.7454,20.6018,15.0962,5.1468,2181,50.4861,16.926,13.672,5.4888,1920,44.4444
c662_p1_t0_h0-13+15-22,1,519,15,8,8,120,23.1214,25.3495,19.8715,7.95,311,59.9229,17.1472,15.3026,7.2077,219,42.1965
c670_p1_t0_h1,1,1272,15,8,8,256,20.1258,25.35,20.2985,6.9802,640,50.3145,19.6548,14.622,7.2479,485,38.1289
c670_p1_t0_h2,1,266,15,8,8,31,11.6541,32.0527,19.3243,8.7518,192,72.1805,17.9828,14.0563,6.5375,67,25.188
c670_p1_t0_h15-21,1,348,15,8,8,48,13.7931,31.8545,19.9702,8.224,251,72.1264,17.6897,14.1592,6.4064,81,23.2759
c670_p1_t0_h14-21,1,2310,15,8,8,512,22.1645,25.7388,19.4517,7.736,1279,55.368,18.7925,14.5243,7.282,881,38.1385
c670_p1_t0_h0-13+15-22,1,594,15,8,8,131,22.0539,27.2723,18.517,7.1472,331,55.7239,19.8052,15.4202,7.3016,275,46.2963
c678_p1_t0_h1,1,1657,15,8,8,375,22.6313,27.876,17.999,6.532,897,54.134,20.653,14.3738,7.4095,715,43.1503
c678_p1_t0_h2,1,275,15,8,8,75,27.2727,25.305,19.276,7.6155,180,65.4545,18.601,14.6586,7.1385,114,41.4545
c678_p1_t0_h15-21,1,216,15,8,8,26,12.037,26.2598,22.1215,6.6375,128,59.2593,17.6418,14.3545,6.8415,89,41.2037
c678_p1_t0_h3-13+22,1,303,15,8,8,78,25.7426,26.0665,20.429,7.519,201,66.3366,18.4525,14.6884,7.0964,128,42.2442
c678_p1_t0_h14-21,1,2906,15,8,8,626,21.5416,28.3222,18.6973,7.2652,1669,57.4329,20.0717,14.5337,7.2596,1281,44.0812
c678_p1_t0_h0-13+15-22,1,668,15,8,8,128,19.1617,28.6882,19.6888,6.4372,354,52.994,19.4472,15.8313,5.8838,228,34.1317
c69_p1_t0_h1,1,2491,15,8,8,616,24.729,31.403,13.638,6.309,1227,49.2573,23.2523,13.5543,7.0706,1076,43.1955
c69_p1_t0_h2,1,243,15,8,8,59,24.2798,30.6925,19.513,7.067,136,55.9671,20.4845,15.8969,6.7802,97,39.9177
c69_p1_t0_h17-20,1,334,15,8,8,73,21.8563,29.6182,20.0105,7.1068,192,57.485,20.2285,16.1093,6.8809,140,41.9162
c69_p1_t0_h15-21,1,246,15,8,8,72,29.2683,29.2492,14.823,6.779,131,53.252,19.4914,13.8911,7.4706,111,45.122
c69_p1_t0_h3-13+22,1,379,15,8,8,83,21.8997,30.237,20.8465,7.0065,221,58.3113,20.2415,16.3435,6.6274,154,40.6332
c69_p1_t0_h14-21,1,3813,15,8,8,908,23.8133,30.635,15.205,6.402,1867,48.9641,22.422,14.2677,6.9088,1593,41.7781
c69_p1_t0_h0-13+15-22,1,544,15,8,8,241,44.3015,23.235,8.1365,4.0325,268,49.2647,18.1733,12.9771,4.7068,280,51.4706
c694_p1_t0_h1,1,1075,15,8,8,395,36.7442,21.866,12.087,4.213,532,49.4884,18.8814,12.9067,6.081,556,51.7209
c694_p1_t0_h2,1,217,15,8,8,48,22.1198,20.874,19.383,4.763,133,61.2903,18.347,14.1868,5.4444,59,27.1889
c694_p1_t0_h15-21,1,270,15,8,8,60,22.2222,22.085,20.5413,5.0562,167,61.8519,18.6933,14.9654,5.3276,83,30.7407
c694_p1_t0_h14-21,1,2020,15,8,8,730,36.1386,22.5598,12.1802,4.2643,1017,50.3465,18.6492,13.0465,5.575,1006,49.802
c694_p1_t0_h0-13+15-22,1,221,15,8,8,95,42.9864,24.393,7.198,3.619,108,48.8688,18.3363,11.084,4.8821,113,51.1312
c698_p1_t0_h0,1,988,15,8,8,384,38.8664,27.246,11.235,4.369,497,50.3036,19.1417,12.1667,4.7456,465,47.0648
c698_p1_t0_h1,1,3224,15,8,8,1087,33.7159,29.792,8.4045,4.3763,1642,50.9305,20.9957,10.4141,5.6364,1424,44.1687
c698_p1_t0_h2,1,260,15,8,8,94,36.1538,29.0345,10.2415,3.9402,130,50.0,19.6283,11.3589,5.3272,125,48.0769
c698_p1_t0_h17-20,1,394,15,8,8,130,32.9949,28.1287,8.7305,4.1068,180,45.6853,19.1324,11.7499,5.1761,184,46.7005
c698_p1_t0_h15-21,1,354,15,8,8,141,39.8305,25.686,10.1268,4.3348,179,50.565,18.3607,12.0785,4.9519,170,48.0226
c698_p1_t0_h3-13+22,1,495,15,8,8,178,35.9596,28.8465,9.039,4.067,234,47.2727,19.7757,11.5326,5.1563,223,45.0505
c698_p1_t0_h14-21,1,5181,15,8,8,1837,35.4565,27.568,8.894,4.303,2501,48.2725,20.45,11.0249,5.3659,2319,44.7597
c698_p1_t0_h0-13+15-22,1,485,15,8,8,218,44.9485,18.063,10.183,3.954,238,49.0722,14.912,13.8602,6.7958,259,53.4021
c7_p1_t0_h1,1,1201,15,8,8,624,51.9567,17.288,8.089,3.614,563,46.8776,13.8248,11.2872,5.7519,613,51.0408
c7_p1_t0_h2,1,217,15,8,8,119,54.8387,18.657,7.747,2.959,113,52.0737,14.4621,11.1893,5.6411,121,55.7604
c7_p1_t0_h14-21,1,2119,15,8,8,1064,50.2124,17.9005,8.401,3.668,1018,48.0415,14.2309,11.9505,6.1067,1114,52.572
c7_p1_t0_h0-13+15-22,1,479,15,8,8,83,17.3278,37.257,20.454,8.622,285,59.499,24.5485,16.075,8.5537,178,37.1608
c702_p1_t0_h1,1,1903,15,8,8,317,16.6579,40.155,17.8775,7.622,1109,58.2764,30.313,13.5572,7.4316,797,41.8812
c702_p1_t0_h2,1,202,15,8,8,38,18.8119,31.7052,19.196,8.6265,105,51.9802,22.1363,16.0188,7.1741,65,32.1782
c702_p1_t0_h14-21,1,2733,15,8,8,450,16.4654,40.76,18.504,7.968,1551,56.7508,29.0181,14.4467,7.8022,1127,41.2367
c702_p1_t0_h0-13+15-22,1,220,15,8,8,74,33.6364,23.9545,14.2278,5.3328,116,52.7273,17.9969,15.0215,5.4669,104,47.2727
